orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
3134,you said tentacles could become legs,because you cant imagine a reason why both chimps and humans have a chunk of dna that has the same viral code doesnt mean its   evolution  ,1,Support,C,1,0,0,
3181,i have never seen an ape evolve into a human and although i have never seen god that makes more sense than evolution,correction its an ancestor of both chimpanzees and humans,1,Support,C,1,0,0,
104,UKIP and the Greens are the only parties to date that haven't screwed us all over.,You never say never in politics when Andrew Neil asked if the two parties could work together.,2,No Relation,C,0,0,1,
27,The current smear strategy against UKIP is not pulling people back but pushing them towards UKIP and if this carries on then things are going to be a lot tighter by the time the general election comes.,Residents will take a dim view about having been lied to by their Lib Dem MP.,2,No Relation,C,0,0,1,
3988,i read the book which is subtle philosophical and nuanced at the beginning of the year and last night i watched the dvd of this film what utter rubbish the film is a boring sweary standard thriller,sadly yes it just became a standard thriller,1,Support,C,0,1,0,
3262,wow,the flu virus doesnt evolve it mutates,0,Attack,C,0,0,1,
1134,"The momentum is definitely with UKIP at the moment, hopefully that will continue with the up and coming by-elections.",He said the UKIP had never been more important for our freedom as a self-governing democracy and had to go on telling the truth about Europe.,1,Support,C,0,1,0,
2061,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"Conservative party vice chairman Michael Fabricant said the party had struggled to present a distinctive message during the Eastleigh election, saying UKIP had managed to connect with traditional blue-collar Tory voters on issues such as crime and immigration in a way the Conservatives had not.",2,No Relation,C,0,1,0,
2311,the proiders claim that id uses scientific method infers design by testing positive predictionsdiscovery institute on id uses scien,island statesyou pretend like the appearance doesnt beg a real scientific question because you are overreacting to your perceived motivation of idists but not because you are thinking like an honest scientist would,1,Support,C,1,0,0,
2882,jon buell the president of the foundation for thought and ethics testified in court enjoyby mr,you still have yet to provide any passages within pandas which state that god is directly implicated saying that the fte is religious therefore so is pandas,0,Attack,C,1,0,0,
1114,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","Labour selected comedy writer, broadcaster and author John O'Farrell as its candidate.",2,No Relation,C,0,0,1,
2823,instead of a bolt of lightning hitting a pool of   chemicals   and making a cell pop outwhere did i say thatit was most likely a slow process taking place along the ancient shores,where did i say thatit was livvy that originally said it,0,Attack,C,1,0,0,
3806,I prefer trade to aid,The global economy is not welcoming to African players,0,Attack,C,0,0,1,
3921,US intervention in Libya lacking congressional approval was illegal,The United States engaged in hostilities under War Powers,1,Support,C,1,0,0,
3661,nowadays you ca not find food that is  percent healthy and natural stories do not really make me change my habits just make me hesitate sometimes,but you can find food that is  percent unhealthy and unnatural,0,Attack,C,0,0,1,
2337,joe argues that the design inference is disallowed and we agree to the extent that it fails to be scientifically relevant a posteriori but of course it is never disallowed a priori,joewe look at the options,0,Attack,C,0,0,1,
4025,this film is the poster child for hollywood greed at work its a depressing plot devoid of compassionate characters i mean they kill a child in this movie who finds that entertaining,i started posting a riposte to your ridiculous message then i stopped and deleted it either youre taking the mick or you are an idiot either way i dont care,0,Attack,C,0,0,1,
3231,again we hit walls of diction but its a great debate and im on your side evolutionists,i have not seen any animal turning into another recently to be honest,0,Attack,C,1,0,0,
612,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,"Nearly 10,000 candidates were battling for seats in councils across England - they are top-tier authorities in charge of schools, roads, refuse collection, fire and rescue and other local services.",2,No Relation,C,0,0,1,
4014,so im warning all of you guys whos expecting an epic tale beautiful cinematography and lots of action this was one of the most boring films ever made and nothing like other war movies,people who do not like a particular film but never refer to the actual themes expressed in it and instead just say that its boring basically says that they are idiots,0,Attack,C,1,0,0,
2586,theology it says in his profile,theology it says in his profile,0,Attack,C,0,1,0,
47,The reason why UKIP has gained so many votes is because the main parties refuse to deal with immigration and the EU.,"Bhutto regularly appeared as UKIP's Commonwealth spokesman, and as a party representative, in local and national media.",2,No Relation,C,0,0,1,
312,The hate campaign against Eastern Europeans that was and is run by UKIP legitimises anything said against them.,"The most recent IPSOS/MORI poll, based on a representative sample of 1,000 adults, put the party on level pegging with the Greens on 3%.",2,No Relation,C,0,0,1,
4031,i didnt watch the last  minutes the movie was giving me a headache,ok so i thought it was only me but after watching this movie i had a massive headache also i thought the movie was terrible it was all over the damn place and difficult to follow,1,Support,C,0,1,0,
2847,or that evolution is a process involving randomness and natural selection,you give interesting and complex answers,0,Attack,C,0,0,1,
3493,women have been denigrated and made fun of for centuries i have just gotten tired of it and righteously so,both men and women have been denigrated and made fun of for centuries men are just better at denigrating and making fun,0,Attack,C,1,0,0,
2805,some places do seem more open to honest debate over evolution rather than just trying to brainwash kids,you are confusing mn with is a methodology with a worldview again,0,Attack,C,1,0,0,
3257,the list practically goes on,evolution has more supporting details than the theory of intelligent design,1,Support,C,0,1,0,
1747,UKIP doesn't need to win power to force the changes people want.,"The balance of competences review, begun last year, is examining which powers are delegated to Brussels and which are retained by the UK.",2,No Relation,C,0,0,1,
4009,i actually really loved moon i was invested the entire way through,for some reason i was bored endlessly by moon i found myself uninterested and disorientated from the central character who could not connect with and had zero interest in,0,Attack,C,1,0,0,
2017,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,Sir Menzies Campbell suggested the government was worried about a political backlash amid public concerns about immigration levels in general.,1,Support,C,0,1,0,
1058,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"On Friday, Mr Farage accepted the Lib Dem leader's offer of a debate, saying he could hardly wait.",2,No Relation,C,0,0,1,
1787,"UKIP will lead the UK to independence from the oppressive EU, which is the only chance Britain has at restoring its former glory.","He said the UK should quit the EU, with the referendum being moved forward.",1,Support,C,0,1,0,
1337,"There's an election next month, UKIP are campaigning on the streets right now, and candidate upon candidate keeps churning out ridiculous (often racist, sexist or homophobic) views.","I have absolutely no doubt that in the run up to the European elections we will hear a speech from Ed Miliband pledging to hold a referendum on the European question, he said.",2,No Relation,C,0,0,1,
264,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,It's sad how anybody can be offended by a reference to a country that doesn't exist.,2,No Relation,C,0,0,1,
2511,behe claims that that is not the sort of process one needs to build complex molecular systems,i dont follow dr,0,Attack,C,0,0,1,
3669,too thin it will not be very durable,but the used material is strong so two centimeter seems to be a good choice,0,Attack,C,1,0,0,
808,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"Party officials are hoping for wins in the two mayoral contests that were also being held on Thursday, in Doncaster and North Tyneside, but there is talk of Labour seeing their majority reduced in South Shields.",2,No Relation,C,0,0,1,
955,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,An above-inflation 4.9% rise would take the commission's total funding for 2012 to 132.7bn euros (Â£117bn).,2,No Relation,C,0,0,1,
3474,all organisms tend to produce more offspring than can possibly survive,false and that does not invalidate evolution given how it is a misrepresentation of one of the statements in the theory ,0,Attack,C,1,0,0,
1730,UKIP's sole aim at the general election is to get a smallish number of MPs elected but enough to hold the balance of power and do a deal with the Tories.,"He proposes a pact, in which the Conservatives would promise a referendum after 2015 and in return UKIP would not stand against Tory candidates.",1,Support,C,0,1,0,
835,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,"Earlier, on the BBC's Question Time programme, Liberal Democrat Home Office Minister Jeremy Browne said he was optimistic the result would show that his party is alive and kicking, and an important part of the political landscape of this country.",2,No Relation,C,0,0,1,
3609,is not it amazing how quickly creationists will accept natural selection and superfast evolution when it supports their beliefs,another of my favorites is how they loudly criticize radiometric dating most commonly radiocarbon dating because they know no other kind then shout from the rooftops that radiometric dating confirms the genuineness of two tousand year old manuscripts,1,Support,C,0,1,0,
2975,why do we even ask this question  people evolution is a fact   science   measures facts,is often confused for rhetoric,1,Support,C,0,0,1,
211,The only reason we are even having a sensible debate about Europe are UKIP.,"In June 2004, a gang led by Bhutto kidnapped Ahmed Naeem, the son of a wealthy businessman, at gunpoint from a car on a Karachi residential street.",2,No Relation,C,0,0,1,
2220,UKIP are blatantly disregarding the possibility of man made climate change.,"Buoyed by strong showings in the Corby and Rotherham by-elections, they believe they are edging closer to that major breakthrough - a seat at Westminster.",2,No Relation,C,0,0,1,
771,"UKIP appeal to the 'working class' and many of the those who have not bothered voting for a long time, come the general election it won't just be the Tories who feel the hit.","But Nigel's view has always been, to me, that the place to change it is inside, not outside.",2,No Relation,C,1,0,0,
3756,but if we get this right we will waste less research time with dodgy students we wish we had rejected at interview,i fully agree,1,Support,C,0,1,0,
626,"I don't think most people realise the benefits of free trade at all, and UKIP capitalise on peoples ignorance of the benefits of free trade as much as they can.","Labour leader Ed Miliband said he would have preferred to have done better but it was tough territory for his party as it had never come close to winning Eastleigh before, even in its 1997 landslide election year.",2,No Relation,C,0,0,1,
2000,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"The charge put by its deputy leader David Campbell Bannerman when he defected to the Conservatives in the wake of the May elections was that UKIP remained, at heart, a single issue pressure group.",0,Attack,C,1,0,0,
2416,the name intelligent design is itself a hoax,the name intelligent design is itself a hoax,0,Attack,C,0,1,0,
492,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.","Mr Farage, who failed in his attempt to become an MP in May, said he was the best man to lead UKIP from the front.",0,Attack,C,1,0,0,
3955,Governments should be allowed to disrupt Internet service on grounds of national security,The internet is a threat to public safety,1,Support,C,0,1,0,
2816,pretty much especially if anyone who has publicly known proid views prior to getting tenure is bound to not get it,if the institution in question does not feel that id is a valid line of inquiry then i dont see why it would give tenure to people who subscribe to the theory,0,Attack,C,0,1,0,
2452,in fact the history of life shows a pattern of explosions where new fossil forms come into existence without any clear evolutionary precursors concurring with design theory that predicts that species might appear abruptly,in fact the history of life shows a pattern of explosions where new fossil forms come into existence without any clear evolutionary precursors concurring with design theory that predicts that species might appear abruptly,1,Support,C,0,1,0,
4045,oh no ive seen the whole movie multiple times definitely a film i wont get tired of any time soon,yeah this is a definite rewatchable film really heavy but never boring and i for one would love to know the answer to arthur burns last question,1,Support,C,0,1,0,
2028,UKIP language tends to portray the real experiences of UKIP people not the politically correct fantasy construct that too many people on here seem comfortable with.,But Mr Cameron dismissed UKIP's showing as a protest by voters and promised to stay true to his principles.,0,Attack,C,1,0,0,
2179,"On voting day, this week the vast majority of the British public will not vote for UKIP.","Speed-awareness course, where drivers pay extra money to take remedial lessons rather than accept extra points on their licences, were intended to make money, he added.",2,No Relation,C,0,0,1,
2674,the random comes in when particles of rna that came out of the primordial ooze aligned by chance in such a way to produce a singlecelled organism,intelligent design is in fact religiously basedso  ,0,Attack,C,1,0,0,
3066,is it me or is it you only time will tell,if the existence of a fossil record contradicting parts of the bible then that does not disprove in and of itself the fossil record,0,Attack,C,0,0,1,
3728,maybe you could have a cake sale,of course everything is better when there is cake,1,Support,C,0,1,0,
3926,US intervention in Libya lacking congressional approval was illegal,Humanitarian reasons prompted swift intervention,0,Attack,C,1,0,0,
986,"If UKIP have a good general election and manage to take a few seats then that can only benefit Labour, because all of the seats that UKIP can possibly, conceivably win - well they are all Tory seats.","Evil is at its most destructive when it passes from the individual to the collective, he added.",2,No Relation,C,0,0,1,
2230,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,"In the Bow group conference magazine, several leading members of the Conservative Party, such as former leadership contender David Davis and Sir Edward Leigh, a leading voice on the right, call for urgent action to reverse the decreasing membership.",2,No Relation,C,0,1,0,
140,If the other parties do tackle the issues of EU and immigration I'll be more than happy to see UKIP disappear.,"He told the BBC that UKIP, which wants Britain to leave the EU, was making its cause more mainstream among Labour and Tory MPs via its campaigning.",1,Support,C,1,0,0,
3184,i could argue the many reasons i dont believe in creationism but i would never be able to end my list,science involves observations theory design testing and predictable outcomes,0,Attack,C,0,1,0,
3748,london surely is a better city than vienna,i think it depends on the individual,1,Support,C,1,0,0,
3770,as a mediator with as little violence as possible,they should also not veto every single attempt at an un resolution,1,Support,C,0,1,0,
1454,"UKIP do not bear scrutiny either as a coherent policy offer or a group of potential ministers , they are an insurgent party of protest with one message.","Ahead of May's local elections, Conservative cabinet minister Ken Clarke dismissed UKIP as a protest party and a collection of clowns.",1,Support,C,0,1,0,
2055,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,"UKIP beat us in 2009; a year later we won 24% of the vote in the general election and UKIP were nowhere, the deputy prime minister told Channel 4 News.",2,No Relation,C,0,1,0,
3631,it is my understanding that the rules are if you are banned you can not simply create a new id and return under it this happened when terral was banned and returned using a new id,oh thanks for pointing that out i did not recall reading that rule but it certainly makes sense,1,Support,C,0,1,0,
2216,"Ukip has British values, wants to get British industry kick started back to the fore front again, become more self-sufficient.","That said, Lord Davies told peers the bill was an excellent idea, because he was quite confident that any such inquiry would decide that the benefits of EU membership outweigh the costs.",0,Attack,C,1,0,0,
2537,design is recognized in the purposeful arrangement of parts storms  tornadoes hurricanes etc,im sorry but this argument of design is apparent not real always make me scratch my head in bewilderment,0,Attack,C,1,0,0,
806,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ","YouGov polling guru Peter Kellner warned people around Ed Miliband, who were contemplating a referendum pledge, that it would be a foolish move.",2,No Relation,C,0,0,1,
2033,"Ukip has British values, wants to get British industry kick started back to the fore front again, become more self-sufficient.","In a separate interview with BBC Radio 5 live, he warned of the possible consequences of an in-out referendum on the UK's relationship with the EU.",0,Attack,C,0,0,1,
2928,heres some links to actual passages something nick failed to provide as requested,debates like this do nothing more but cause problems for people who are trying to pursue legitimate alternatives to neodarwinian theory,0,Attack,C,1,0,0,
208,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,"Mr Knapman took over the role of leader in 2002, but in 2004, a new pretender to the crown - former Labour MP and chat show host Robert Kilroy-Silk - arrived in a flurry of publicity to shake things up once again.",2,No Relation,C,0,0,1,
704,If the other parties do tackle the issues of EU and immigration I'll be more than happy to see UKIP disappear.,"This is a simple and effective way of ensuring healthcare is available to all who come to Britain as a tourist or migrant, without opening the system to abuse, Mr Aker added.",2,No Relation,C,0,1,0,
3555,here in new hampshire not known as a bastion of liberalism civil unions passed the state legislature this year i am now covered under my partners state sponsored he is a state worker health insurance we are grateful,oh i hear you i am covered by my partners insurance here as well i would not have been able to get the insurance if we were not legally a union,1,Support,C,0,1,0,
3527,do you understand something like sociobiology counts as good science if it consists of a body of work produced by people applying scientific methods rigorously,and if id consists of a body of work that you and an established special interest do not like then its not good science,0,Attack,C,0,1,0,
699,"There's an election next month, UKIP are campaigning on the streets right now, and candidate upon candidate keeps churning out ridiculous (often racist, sexist or homophobic) views.","In his state of the union address, in Strasbourg, Mr Barroso said the EU must not ease off on reform as growth edges back to the economy.",2,No Relation,C,0,0,1,
1432,UKIP's sole aim at the general election is to get a smallish number of MPs elected but enough to hold the balance of power and do a deal with the Tories.,A ComRes survey for BBC One's Sunday Politics found 22% of Tory local councillors supported a pact with the UKIP.,1,Support,C,0,1,0,
638,The current smear strategy against UKIP is not pulling people back but pushing them towards UKIP and if this carries on then things are going to be a lot tighter by the time the general election comes.,Liberal Democrat President Tim Farron visited Eastleigh to begin his party's campaign the day after Huhne announced his resignation.,2,No Relation,C,0,0,1,
2300,schools should not teach theories that are completely at odds with each other,because students are impressionable if you teach them the literal truth of genesis as science they may well believe you,1,Support,C,0,1,0,
513,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.","A few local MPs chipped in, but the big guns in London clearly concluded it wasn't worth the train ticket.",2,No Relation,C,0,1,0,
1007,"Marketing UKIP as ""the people's army"" is a bitter irony.","Mr McMillan-Scott rejected his complaint and suspended the sitting for five minutes, while Mr Bloom and a small group of MEPs were escorted from the chamber, to applause from some members.",2,No Relation,C,0,0,1,
3423, evolution is just an excuse for biology to occupy the adolescent young mind, go read on the origin of species,0,Attack,C,1,0,0,
1658,"Much of UKIP's meteoric rise has to do with political correctness, and the fact that ordinary people are sick of it.",I believe that what UKIP is doing is vital for this country.,1,Support,C,0,1,0,
2141,"If we leave the EU we will save billions of pounds which can then be invested in our ailing national infrastructure, notably the NHS.",The Lib Dem leader also argued that being in the EU meant that we keep ourselves safer because we can go after cross-border crime and terrorism and that we can look after the environment in a way which we can't on our own.,0,Attack,C,1,0,0,
3859,We should promote democratisation,Democracy is a universal value which is not specific to western world and so should not be reserved as a privilege for those who happen to be born there,1,Support,C,0,1,0,
3207,the processes of evolution have been observed,no thats incorrect,0,Attack,C,1,0,0,
106,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.","I think people are beginning to read our manifesto, understand that it's common sense, that it was put together by professionals and the layman so that everybody should understand, he told the BBC.",1,Support,C,0,0,1,
3969,id also like to add that i really disliked the music in this film maybe to the point that it dropped it below the town all by itself,to each his own but i actually loved the music in animal kingdom i thought it really set the mood and i am trying to track down the soundtrack,0,Attack,C,0,0,1,
3877,We should use torture to obtain information from suspected terrorists,Introducing the use of violence into the justice system means that liberties that have taken centuries to secure are lost,0,Attack,C,1,0,0,
276,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.","Before joining UKIP in 2004, Mr Campbell Bannerman was a Conservative activist and former special adviser to the Conservative Northern Ireland Secretary Sir Patrick Mayhew.",2,No Relation,C,0,0,1,
3816,We should grant politicians immunity from prosecution,Immunity creates a perverse incentive to hang on to their office as long as possible,0,Attack,C,1,0,0,
3011,this is my proof that he existswell your proof is a terrible waste of valuable electrons and also ridiculous nonsense,but how does the bible self authenticate the verses about four rivers coming out of eden it doesntyou must be joking,0,Attack,C,1,0,0,
870,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"Huhne, who had held the seat since 2005, quit the Commons after pleading guilty to perverting the course of justice.",2,No Relation,C,0,0,1,
3359, of course evolution is real as someone said it is fact there is no arguing and i find it really funny that people who agreed with someone on this side in saying evolution does not contradict god have actually put their comments on the for side its ridiculous you cant deny something thats being proven and i know this isnt the side for it but do i believe in god no and im the only one with any proof unless you dont count the fact you cant see or hear and then have the excuse yeah but i have faith as proof   and one more things those of you that think we evolved from monkeys its apes for a start and just because you are not a scientist and emencly intelligent like them and cannot understand the process dont make it any less true so to some up evolution is fact weather god is real or not maybe open your mind to the thought that evolution could be the answer to how and not why, the theories of evolution and creationism are not mutually exclusive but are actually complimentary,1,Support,C,0,1,0,
769,"I agree with UKIP on the EU, but the rest of their policies are dangerous right wing bile.",Some have also suggested that UKIP may appeal to disaffected BNP voters.,1,Support,C,0,1,0,
2832,because of course id really does not mean anything significant,you continue to quote dishonest sources,0,Attack,C,1,0,0,
526,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,Nigel Farage is an intelligent man.,2,No Relation,C,0,0,1,
491,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.","The EU's Budget Commissioner said projects in Wales, Cornwall, Northern Ireland and elsewhere must be honoured.",2,No Relation,C,0,0,1,
511,I'm no fan of UKIP but well done to them for initiating a much needed shake up of British politics.,I have to say I think David Cameron is not sure whether he wants to these debates.,2,No Relation,C,0,0,1,
2101,"ukip's policies on health, education, taxation and all the things that affect peoples lives are non-existent.",The two-day conference is also set to discuss the UKIP leadership's plans to ensure migrants have private health insurance and for social housing to be prioritised for people whose parents or grandparents were born locally.,0,Attack,C,1,0,0,
151,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.",Nigel Farage understood people want us to do even more for hard-working people.,0,Attack,C,1,0,0,
274,I suspect when people do start to focus and the election is close UKIPs incoherent policies will be exposed.,A Lib Dem spokesman said the TV debates had helped to connect people to the democratic process and realistically they were likely to feature ahead of the next general election.,2,No Relation,C,0,0,1,
521,The more the 'mainstream' parties smear and lie about UKIP the more their support rises.,UKIP leader Nigel Farage said his party was on a journey from a party of protest to a party of government.,1,Support,C,0,0,1,
1954,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,Opponents say the new system risks politicising the police.,2,No Relation,C,0,0,1,
604,"For many UKIP voters, it does not particularly matter what the party's policies are, but that UKIP is not Labour or Conservative.","Mr Farage supported Lord Pearson during the last leadership contest, saying the peer was the only serious and credible candidate for the job.",2,No Relation,C,0,0,1,
377,"Any of the ""working class"" who believe UKIP will represent them have not read a UKIP manifesto!","When we recently became aware of possible issues relating to his past and raised the matter with him, he resigned his membership.",2,No Relation,C,0,0,1,
1336,Many racists and especially xenophobes find the UKIP message appealing.,"But he reserves his greatest enthusiasm for touring World War I battlefields, with a group of close friends who call themselves Farage's Foragers.",2,No Relation,C,0,0,1,
1447,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.",Mr Andor previously said the UK risked being seen as a nasty country.,1,Support,C,0,0,1,
2669,first off the human eye did not pop into existence by chance it is the result of billions of years worth of   evolution  ,the whole point of bringing up the eye example is to demonstrate that id is an actual theory and not a simple example in which someone proclaims that something is too complex based on their own judgements,0,Attack,C,0,1,0,
1907,UKIP will continue to grow as will the arrogance of the other parties.,"With the growth of state harassment and neo-Nazi violence in East/Central Europe, Roma families have settled in the UK, contributing economically and culturally.",2,No Relation,C,0,0,1,
240,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","Prime Minister and Conservative leader David Cameron said his party would not change tack on the economy, immigration or welfare in response to the poor performance.",2,No Relation,C,0,0,1,
3119,if the   bible   is to be taken literally then wouldnt a literal interpretation include a literal interpretation of genesis,by supporting the idea that the bible stands or falls on a  day creation you have proven dr,1,Support,C,1,0,0,
606,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"But he said any future deal with the Conservatives would be difficult, as he claims David Cameron opposes a full, free and fair vote.",2,No Relation,C,0,0,1,
1360,Should ukip get into government it would be fair to assume that we'll see a whole raft of right-wing policies as actual government policy.,"The Conservatives have said only they are offering the public a real choice on Europe, with the promise of a referendum on the UK's re-negotiated membership in 2017.",2,No Relation,C,1,0,0,
3842,The voting age should be lowered to sixteen years,Voting at a lower age would increase participation,1,Support,C,0,1,0,
310,The more the 'mainstream' parties smear and lie about UKIP the more their support rises.,"Party membership has historically been regarded as an important barometer of the health of democracy, while a strong activist base is important to help candidates campaign in elections.",2,No Relation,C,0,0,1,
2792,poblic schools are not to promote   religion  ,why dont we   add   those inand believe me those commandments werent invented at that time,0,Attack,C,1,0,0,
2519,so are we asking if a telic force exists or are we trying to psychoanalyze the intentions behind itwhy are these two questions always independent  i would think that any theory of id that made no attempt to identify and analyze the designer was an incomplete theory,why are these two questions always independentbecause   science   as we know it today can only answer one of them,0,Attack,C,1,0,0,
2801,daveis there credible scientific evidence that life was designed yes,as to the ncse not wanting to discuss somehow i see few id proponents on this group and behe seems to have ignored matzkes excellent critiques,0,Attack,C,0,0,1,
2120,"UKIPs main issue has always been the EU, immigration has just been the bit that highlights what a failure the project has been.",He said his views were nothing to do with UKIP and were expressed before he became involved with the party.,2,No Relation,C,1,0,0,
3817,European Parliament elections should involve only one voting district all of Europe and not separate country seats,One person one vote that will count in exactly the same way as everyone elses,1,Support,C,0,1,0,
2886,fxl insists that just because god is absent from the book that it therefor could not have been based on creationism even though it defined creationism to be in line with its predecessors and later renamed the term to read design,i must admit this would all go a lot smoother if there were no word count limits or rules about how many posts you could make at a given time,0,Attack,C,0,0,1,
1929,"The sooner we are out of the EU, the sooner we can start making this country great again.",Lord Pearson said he hoped the results would increase pressure for a referendum on EU membership.,1,Support,C,0,0,1,
3182,correction its an ancestor of both chimpanzees and humans,oh boy here we go again,1,Support,C,0,0,1,
1003,"There's an election next month, UKIP are campaigning on the streets right now, and candidate upon candidate keeps churning out ridiculous (often racist, sexist or homophobic) views.","We do sometimes refer to them as 'bottlefield tours', says fellow forager and UKIP MEP Godfrey Bloom.",2,No Relation,C,0,1,0,
2540,all design is intelligent it takes thought to construct any type of design when you see things take place in science they happen because of all the laws that were put into place by an intelligent designergoing back to the idea of a storm and engines when you get in a car and turn the key you have a spontaneous violent storm erupt inside the engine it all takes place because of all the elements of the design working in concert to produce the effect this and all design requireintelligent thought ,icdesig,0,Attack,C,0,1,0,
647,"I don't believe Farage is a racist and I don't believe the UKIP policies are racist, but I do think they will be the party that attracts most support from racists.","We do sometimes refer to them as 'bottlefield tours', says fellow forager and UKIP MEP Godfrey Bloom.",2,No Relation,C,0,0,1,
2372,it allows some people to scientifically believe in   god   ,i dont really care  ,0,Attack,C,0,0,1,
3191,this isnt the debate about which makes more sense over a seven day creation or evolution it is one of belief in evolution,that is your opinion,1,Support,C,0,0,1,
542,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,"The ex-minister, who lost his seat in 1997 following the cash-for-questions scandal, announced last week that he was joining UKIP and is seeking election to its national executive.",2,No Relation,C,0,1,0,
675,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.","I will be in my constituency working hard for the people of the Highlands, as I do almost every Friday.",2,No Relation,C,0,0,1,
2569,jaythat means that anyone who dares speak of purpose or design within science or when discussing scientific evidence ceases to be a scientist,months later and i think we can agree pandas did not advocate religion,0,Attack,C,0,0,1,
272,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",The Liberal Democrats would not allow it to be introduced as government legislation - arguing that should focus on the big issues like the economy.,2,No Relation,C,0,0,1,
1234,"I would say it's the anti-ukip brigade who have no substance to their argument (or facts), they simply shout ""racist"" with nothing to substantiate this slur, or become crude and insulting.","In 2005 it saved its deposit in 38 seats but lost its deposits in 451 others - costing about Â£225,500.",2,No Relation,C,0,0,1,
287,"My observation is that UKIP often are reluctant to directly answer any questions of substance, which can be accounted for by the fact that they really have no policies.",Andrew Neil asked the MEP if last week's local election results had changed government plans for legislation.,2,No Relation,C,0,0,1,
614,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","Over three million jobs in this country, directly or indirectly, depend on us being in the EU, so that is a big choice.",2,No Relation,C,0,0,1,
494,A vote for UKIP would be a vote for a Tory-UKIP alliance that would be more right-wing than a Tory government.,"As well as campaigning against wind farms and increased migration, which UKIP claims is placing a strain on housing and public services, the party has three overarching polices for councils across England, all of which appear thoroughly right wing.",1,Support,C,0,1,0,
1770,UKIP are the only party willing to have a sensible open debate on the key issues affecting the country. ,"Conservative party vice chairman Michael Fabricant said the party had struggled to present a distinctive message during the Eastleigh election, saying UKIP had managed to connect with traditional blue-collar Tory voters on issues such as crime and immigration in a way the Conservatives had not.",1,Support,C,0,1,0,
3424, go read on the origin of species, if you wanted to start an actual debate you should have said there is no convincing evidence,1,Support,C,0,0,1,
3068,it is indeed spiritually immature to equate death and decay with evil,the earth is not billions of years old because that would mean your ancient holy book and everything you believe in would be wrongim sorry but this took serious cahones to write as a defense of your beliefs,1,Support,C,1,0,0,
2512,i dont follow dr,it seems that so far id has focused on malaria and on the bacterial flagellum which shares homology with the type three secretory system used by bacteria responsible for the bubonic plague,1,Support,C,0,0,1,
1577,"UKIP advocates for the UK leaving the European Union which would be a bad idea – but they are trying to leverage on the british people’s need to belong and pride to be british, which further sparks their anti-foreigner standpoint.","UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",0,Attack,C,0,1,0,
2124,"Ukip is the only party advocating withdrawal from the failing EU, a sensible idea for a lot of people!",UKIP said leaving the EU was the only way to fully take control of the UK's borders.,1,Support,C,0,1,0,
