orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
3749,i think it depends on the individual,yes i guess it really depends on the preferences if you want smaller but more holidaylike then nice is very nice if you want old i would suggest krakow,1,Support,C,0,1,0,
2503,the following is a quote from your points quote the more parts that appear to be arranged for a purpose and the more precisely they fit each other to achieve that purpose the more and more confident we can be in our conclusion of design,behe says intelligent agents can plan ahead and act on their plans,0,Attack,C,0,0,1,
3682,change material to pvc,this is not possible there is a limit that prevents this,0,Attack,C,1,0,0,
78,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"Following the 2010 election Lord Pearson announced in August 2010 he was stepping down, saying he did not enjoy party politics - five hopefuls entered the race to succeed him, with Farage triumphing.",2,No Relation,C,0,0,1,
3024,my answers to your questions are ,answers in genesis avoids doing the one thing that might actually lead them to understand the biblical text studying genuine uptodate biblical scholarship that reflects a genuine desire to understand the text rather than impose ones predetermined conclusions on it,1,Support,C,0,0,1,
3972,animal kingdom is better than the town and winters bonei have just seen animal kingdom and wow what an awesome movie it was,this was a good movie but frankly the lead character was about as wooden as it gets winters bone and the town had much more engaging lead actors,0,Attack,C,1,0,0,
1218,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,"All [the prime minister's] doing is trying to curry favour, he continued.",2,No Relation,C,0,0,1,
3764,perhaps the most quality consistent series with a stellar character development,no dropoff in quality as the show progresses unlike shows such as dexter californication etc,1,Support,C,0,1,0,
2128,"UKIP are a two trick pony, Europe and immigration that's it.","UKIP are certainly trying to professionalise, to move away from its more amateurish origins.",0,Attack,C,1,0,0,
2127,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.",Nigel Farage is on remarkably good form.,0,Attack,C,1,0,0,
3847,The voting age should be lowered to sixteen years,There needs to be a cut off,0,Attack,C,0,0,1,
1299,"If UKIP have a good general election and manage to take a few seats then that can only benefit Labour, because all of the seats that UKIP can possibly, conceivably win - well they are all Tory seats.","Islam is no exception, Lady Warsi, who is the first female Muslim cabinet minister, said.",2,No Relation,C,0,0,1,
1640,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.",UKIP say their message is cutting through regularly.,0,Attack,C,1,0,0,
3618,as it stands in the uk a father has no sat whatsoever in the welfare of the fetus if his partner wants to terminate he need never even be told,same in the us the father does not have the right to choose,1,Support,C,0,1,0,
1151,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"We've seen the deficit coming down, we've seen economic recovery gathering pace and we're making a good deal of progress, and this is thanks to the government.",0,Attack,C,1,0,0,
1166,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ",Photographs posted to Bhutto's deleted Facebook account show his active support of the Conservative Party before he joined UKIP.,2,No Relation,C,0,0,1,
1377,"UKIP advocates for the UK leaving the European Union which would be a bad idea – but they are trying to leverage on the british people’s need to belong and pride to be british, which further sparks their anti-foreigner standpoint.","UKIP, which is fielding a record number of candidates in next month's elections on the back of strong performances in recent Westminster by-elections, said the issue was definitely coming up on doorsteps.",0,Attack,C,0,0,1,
151,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.",Nigel Farage understood people want us to do even more for hard-working people.,0,Attack,C,1,0,0,
3465,heller represents a triumph for conservati have lawyers but it also represents a failure the courts failure to adhere to a conservati have judicial methodology in reaching its decision,when we brought the heller case before the supreme court we wanted them to determine whether or not dcs handgun laws which were not voted on but rather just passed without debate were constitutional or not that is the job of the supreme court to determine if a law is unconstitutional or if it may be allowed to remain as law,0,Attack,C,0,1,0,
1447,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.",Mr Andor previously said the UK risked being seen as a nasty country.,1,Support,C,0,0,1,
1779,The more the 'mainstream' parties smear and lie about UKIP the more their support rises.,"He also suggested that his party might get its first seats in the UK Parliament at the general election in 2015, and argued it was not just taking votes from the right wing of British politics.",1,Support,C,0,1,0,
448,Plenty of survey's have shown UKIP to be the most hated of the main parties.,"UKIP, which campaigns for the UK to leave the EU, is demanding a referendum on Britain's membership.",2,No Relation,C,0,0,1,
3359, of course evolution is real as someone said it is fact there is no arguing and i find it really funny that people who agreed with someone on this side in saying evolution does not contradict god have actually put their comments on the for side its ridiculous you cant deny something thats being proven and i know this isnt the side for it but do i believe in god no and im the only one with any proof unless you dont count the fact you cant see or hear and then have the excuse yeah but i have faith as proof   and one more things those of you that think we evolved from monkeys its apes for a start and just because you are not a scientist and emencly intelligent like them and cannot understand the process dont make it any less true so to some up evolution is fact weather god is real or not maybe open your mind to the thought that evolution could be the answer to how and not why, the theories of evolution and creationism are not mutually exclusive but are actually complimentary,1,Support,C,1,0,0,
2906,i cant say i agree with too much of what zebrakin said so i wont defend him,the reason for the existence of the second amendment is to prevent religious people from being denied the opportunity to practice their religion,1,Support,C,0,0,1,
346,"Labour should be running scared of UKIP, now the working class are starting to realise that Labour is for middle class socialists and the public sector.",More than 80 Tory MPs rebelled earlier this year in demanding a referendum.,2,No Relation,C,0,0,1,
1955,"UKIP is certainly NOT racist or xenophobic - if you, as I'm you have done, read our policies on the website there is no suggestion of this at all, it is more a rumour and conspiracy of the lefties. ",He said it was time for a proper debate about the difference between a refugee - who fears for his or her life - or somebody moving simply for economic benefit.,2,No Relation,C,0,1,0,
574,"Despite their best efforts at pretending otherwise, UKIP are still widely disliked and untrusted by the majority of the population.","Huhne won the seat in 2010 with a majority of 3,864 over the Conservatives.",2,No Relation,C,1,0,0,
1606,It is more likely that Tory voters would vote tactically for UKIP to keep Labour out and that means Labour are at a real disadvantage. ,"Labour leader Ed Miliband said the victory of the party's candidate Dan Jarvis, a 38-year-old former soldier who served in Afghanistan and Iraq, was fantastic and accused the Lib Dem leader of complacency.",0,Attack,C,0,0,1,
812,"UKIP are an independent party and have shown that their appeal is broad, making big dents in staunchly Labour voting areas as well as the recent bi-election successes.","He said the party would consider other measures including the legal route if it did not get redress from the council, which he said was continually backtracking.",2,No Relation,C,0,0,1,
87,Support for UKIP is just growing because people are sick of the Tories and want to register protest.,Nigel Farage will tell activists at their spring conference later that the party has an appeal beyond disaffected Conservative voters.,0,Attack,C,1,0,0,
1552,UKIP's sole aim at the general election is to get a smallish number of MPs elected but enough to hold the balance of power and do a deal with the Tories.,"We're not going to do a pact with UKIP anymore than I'm going to do a pact with the Lib Dems and go into the next election with them, said Mr Shapps.",0,Attack,C,1,0,0,
2747,when the supreme court formulated valid secular purpose which is not a sham the court unlikely believed that any future unstated secular purpose would be sufficient for something to pass this requirement,discovery institute amicus curiae briedvalid secular purposes for teaching students about the theory of intelligent design include   informing students about competing theories of biological origins as  they exist within the scientific communitythere are no competing theories of biological origins certainly id provides none  helping students to better understand neodarwinism by  understanding a theory with which it competesagain there is no competing theory of id,1,Support,C,0,1,0,
2523,lets look at this to counter the malarial parasite presumably another creation of this benevolent intelligent designer a designer tinkers over the millennia with our genes to confer partial immunity but with the sideeffect of lethal sicklecell disease,the only thing i take issue with in this argument is the comments about lenskis work with e,0,Attack,C,1,0,0,
2810,the writer of this piece is working for a salary,idnetthe writer of this piece is working for a salary,0,Attack,C,0,1,0,
2862,but its more than we dont understand thus designed,but its more than we dont understand thus designed,0,Attack,C,0,1,0,
4002,this movie absolutely fell flat after the discovery at the crash site was made,one million voters disagree with you what do you think they saw in this movie that you did not,0,Attack,C,1,0,0,
2850,the following statement by the employee of ncse is the exact form of inference to the best explanation that id scientists use to demonstrate that there is intelligence behind life,idnetthe following statement by the employee of ncse is the exact form of inference to the best explanation that id scientists use to demonstrate that there is intelligence behind life,0,Attack,C,0,1,0,
2223,"UKIP will lead the UK to independence from the oppressive EU, which is the only chance Britain has at restoring its former glory.","In contrast, the Liberal Democrat's Bill Newton Dunn quit the Tories in protest at its increasing hostility to Europe.",0,Attack,C,1,0,0,
3399, of course theyre nonsense, i see the creation story as one perspective from one group of people,1,Support,C,0,0,1,
418,The only reason we are even having a sensible debate about Europe are UKIP.,"The Bow group, which bills itself as the Conservative Party's oldest think tank, says under David Cameron party membership has halved, with the average age being 68.",2,No Relation,C,0,1,0,
3956,Governments should be allowed to disrupt Internet service on grounds of national security,The right to internet access as a fundamental right,0,Attack,C,1,0,0,
1659,"The People's Army is on the march and UKIP will get Britain back from the Liblabcon, Establishment and MSM political abusers of our country.",UKIP has won 42 seats so far and is averaging 26 per cent of the vote in the wards where it is standing.,1,Support,C,0,1,0,
2390,this is the age old question,oasthadare we machines choosing between incorrect and correct responses or are we sentient being choosing between good and evil how could you not teach thisthats a good topic for sunday school,0,Attack,C,0,1,0,
1100,Beyond leaving the EU and migration what ukip have no policies!,He has always denied the accusation he accepted cash to ask questions in the House of Commons during his time as an MP.,2,No Relation,C,0,0,1,
1762,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,"Sushil Patel, whose daughter Priti Patel has been in Parliament since 2010, will stand in Hertfordshire on Thursday.",2,No Relation,C,0,0,1,
1781,"Ukip is the only party advocating withdrawal from the failing EU, a sensible idea for a lot of people!",Amjad Bashir was responding to comments on Wednesday's Daily Politics from ex-deputy PM Lord Heseltine that UKIP was a racist party.,0,Attack,C,1,0,0,
1472,The reason for political failure and the rise of UKIP is all to do with the lack of control people feel about their own lives and the powerlessness.,Man's best friend doesn't look like our best friend from where I'm looking and is leaving us both with the impression that he'll not only demolish the leaflet being offered to his owner but the arm of whoever hands it to him.,2,No Relation,C,0,0,1,
2899,i am not welcome at ucd a site which takes pride in ignorance over arguments,i am not welcome at ucd a site which takes pride in ignorance over arguments,0,Attack,C,0,1,0,
1946,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.",One Conservative MP has suggested his party consider a pact with UKIP at the next election.,2,No Relation,C,0,0,1,
701,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.","I'm no Robert Kilroy Silk, he says, citing the daytime television star who once aspired to lead the party.",2,No Relation,C,1,0,0,
3514,evolutionists say that certain animals in a population are genetically superior than others and these genetic superiors are more successful breeders,sometimes the state of the education system in the usa makes me cry,0,Attack,C,0,0,1,
1084,"Any of the ""working class"" who believe UKIP will represent them have not read a UKIP manifesto!",Prime Minister David Cameron has said there may be a case for a public vote on Europe at some point but he did not believe a simple in-out referendum on the UK's membership was what most people wanted to see.,2,No Relation,C,0,0,1,
455,I think a lot of UKIP supporters would be outraged if one of the consequences of leaving the EU was to price them out of buying virtually any of today's niceties.,Eurosceptic Paul Sykes said UKIP was the last best hope for Britain and he would help fund its election campaign.,0,Attack,C,1,0,0,
1384,"There's an election next month, UKIP are campaigning on the streets right now, and candidate upon candidate keeps churning out ridiculous (often racist, sexist or homophobic) views.","Responding to the success of UKIP, Prime Minister David Cameron said It's no good insulting a political party that people have chosen to vote for.",0,Attack,C,1,0,0,
3139,so would you say that the those in the bible lied about jesus doing miracles and god showing himself through signs or etc,i wouldnt just go as far to say that those in the bible lied about the miracles jesus performed,1,Support,C,1,0,0,
4057,after all the attention and awards etc and an imdb rating of  i was so shocked to finally see this film and have it be so bad,i liked it but i did find it quite underwhelming,1,Support,C,1,0,0,
2538,im sorry but this argument of design is apparent not real always make me scratch my head in bewilderment,it always has been and always will be impossible to have a design without a designer,0,Attack,C,1,0,0,
3968,animal kingdom is better than the town and winters bonei have just seen animal kingdom and wow what an awesome movie it was,i just watched last night and id have to disagree the leads performance in winters bone is on a completely different level,0,Attack,C,1,0,0,
2174,"UKIP will lead the UK to independence from the oppressive EU, which is the only chance Britain has at restoring its former glory.","In contrast, the Liberal Democrat's Bill Newton Dunn quit the Tories in protest at its increasing hostility to Europe.",0,Attack,C,1,0,0,
2047,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",0,Attack,C,1,0,0,
26,If the other parties do tackle the issues of EU and immigration I'll be more than happy to see UKIP disappear.,"He came fourth in the ballot in Bexhill and Battle, in East Sussex, at last year's general election.",2,No Relation,C,0,0,1,
2923,after all he is just trying to compete with your legacy nick,your friend pvm gave out in this discussion  httpwww,0,Attack,C,0,0,1,
2808,tjwho the designer is has nothing to do with id theory and everyone knows that,after admitting that science is not atheistic he now accuses atheists scientists and christians alike of not liking ids implications when in fact anyone should realize that these objections are firstmost about the lack of scientific content of id and that the strong religious foundation of id is only secondary to this,0,Attack,C,1,0,0,
1112,"My observation is that UKIP often are reluctant to directly answer any questions of substance, which can be accounted for by the fact that they really have no policies.",The largest number - 31% - predicted a minority Conservative government.,2,No Relation,C,0,0,1,
1428,UKIP is an opportunistic party that exploits the unpopular European Union for political gain.,Amjad Bashir was responding to comments on Wednesday's Daily Politics from ex-deputy PM Lord Heseltine that UKIP was a racist party.,2,No Relation,C,0,0,1,
3494,i also think it is noteworthy that the pro life movement is really making a difference if anything to hit the polls in elections and send the message that we are tired of a cheap view of life in this nation,funny did not hear them complaining about the iraqis dying in the street also they did not seem to mind that the abortion rate which was declining under clinton has been rising under bush,0,Attack,C,1,0,0,
3597,if we bankrupt the country the war on terror will not be the reason,you are right it will be fighting the war in iraq,1,Support,C,0,1,0,
1596,"No doubt ordinary people are fed up with the behaviour of the Westminster bubble, but the other reason why UKIP is doing well is that they're articulating the concerns of working people, which Tories never do and Labour hasn't done since if fell under the spell of Tony Blair.",UKIP leader Nigel Farage said the UK had no real control over either the number or the type of migrants that were settling from elsewhere in the EU.,2,No Relation,C,0,1,0,
1842,UKIP and the Greens are the only parties to date that haven't screwed us all over.,UKIP say it proves their message is cutting through regularly.,1,Support,C,0,1,0,
712,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",The idea of sitting down with the Liberal Democrats makes my stomach churn.,2,No Relation,C,0,1,0,
3152,the history of the bible including its compilation by the early church is quite well known,i didnt realize how crazy some people were,1,Support,C,0,0,1,
2573,the theory of   intelligent design   holds that certain features of the universe and of living things are best explained by an intelligent causefine,fine,0,Attack,C,0,1,0,
1320,"In UKIP, we have a new political force which looks likely to poll very well in a national election.","It was agreed with the UN and even through the European Court, which sadly has changed its role.",2,No Relation,C,0,0,1,
256,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.","But, even if they declined, he said he would take on the Lib Dem leader in a head-to-head duel, adding it's on.",2,No Relation,C,0,0,1,
3553,right wing abortion activists are divorced from reality,agreed your ideas are pretty cool,1,Support,C,0,1,0,
2797,good arguments are worth far more than vehement objections,liberals will loose this battle,0,Attack,C,0,0,1,
1725,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,But it has been criticised for relying too heavily on leader Nigel Farage to promote its policies.,0,Attack,C,1,0,0,
1058,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"On Friday, Mr Farage accepted the Lib Dem leader's offer of a debate, saying he could hardly wait.",2,No Relation,C,0,0,1,
986,"If UKIP have a good general election and manage to take a few seats then that can only benefit Labour, because all of the seats that UKIP can possibly, conceivably win - well they are all Tory seats.","Evil is at its most destructive when it passes from the individual to the collective, he added.",2,No Relation,C,0,0,1,
2847,or that evolution is a process involving randomness and natural selection,you give interesting and complex answers,0,Attack,C,0,0,1,
1238,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ",He attempted to re-join the party last week after having been the UKIP spokesman.,2,No Relation,C,0,0,1,
1962,UKIP do have more than Nigel Farage able to deal with media interviews.,But it has been criticised for relying too heavily on leader Nigel Farage to promote its policies.,0,Attack,C,1,0,0,
2197,"UKIP do not bear scrutiny either as a coherent policy offer or a group of potential ministers , they are an insurgent party of protest with one message.",Mr Cameron dismissed UKIP's showing as a protest by voters and promised to stay true to his principles.,1,Support,C,0,1,0,
3282,its called the theory of evolution for a reason,ignorance of terminology,0,Attack,C,1,0,0,
2883,you still have yet to provide any passages within pandas which state that god is directly implicated saying that the fte is religious therefore so is pandas,you still have yet to provide any passages within pandas which state that god is directly implicated saying that the fte is religious therefore so is pandas,0,Attack,C,0,1,0,
47,The reason why UKIP has gained so many votes is because the main parties refuse to deal with immigration and the EU.,"Bhutto regularly appeared as UKIP's Commonwealth spokesman, and as a party representative, in local and national media.",2,No Relation,C,0,0,1,
785,"The UKIP mainstay vote is in normal working people because they never voted for 4 million immigrants, they never voted for Multiculturalism.",It is not something I would consider until after the next election.,2,No Relation,C,0,0,1,
419,Hopefully we will see our first UKIP MP before the general elections next year.,Many decent and patriotic people in this country have been willing to consider flirting with UKIP.,1,Support,C,0,1,0,
2159,"The sooner we are out of the EU, the sooner we can start making this country great again.","The group was set up in December last year to find ways to appeal to working class voters, particularly in the North of England.",2,No Relation,C,0,0,1,
3927,We should allow voting at 16 in European Parliament elections,The voting age should be the same across the Union,1,Support,C,0,1,0,
3221,correct the only way that either side could be proven is wether or not we can prove or disprove god,evolution has never been proven and will never be proven because it never happened,1,Support,C,0,0,1,
106,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.","I think people are beginning to read our manifesto, understand that it's common sense, that it was put together by professionals and the layman so that everybody should understand, he told the BBC.",1,Support,C,0,0,1,
2803,agreed that religious belief should not necessarily compel the rejection of wellestablished results from welldeveloped scientific fields,tjopen debate is all we are asking for,0,Attack,C,0,0,1,
2017,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,Sir Menzies Campbell suggested the government was worried about a political backlash amid public concerns about immigration levels in general.,1,Support,C,0,0,1,
1077,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"But discrimination against women in the City was a thing of the past, he added.",2,No Relation,C,0,0,1,
2034,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,Sir Menzies Campbell suggested the government was worried about a political backlash amid public concerns about immigration levels in general.,1,Support,C,0,1,0,
1908,"I don't think most people realise the benefits of free trade at all, and UKIP capitalise on peoples ignorance of the benefits of free trade as much as they can.",It comes as William Hague ruled out an electoral pact with UKIP.,2,No Relation,C,0,0,1,
3531,catholics have a different belief the goal is to always save both mother and child if the fetus dies during the attempt to save both then that is what happens for instance with an ectopic pregnancy the goal is not to kill he fetus the goal is to save both mother and fetus,you told me in an earlier post that the mother should die even if they predict the fetus will kill the mother your bible states otherwise,0,Attack,C,1,0,0,
3098,my basic problem with science on these matters is that it is not true science,agreed  percent  this is my frustration with people who want to find every possible motive to discredit creationism they seem to want everyone to accept their viewpoints without question while they seemingly want to question and discredit anyone who does not see from their points of view,0,Attack,C,0,1,0,
3904,I believe that opinion polls harm the democratic process,Opinion polls can lead to tactical voting which may have unintended outcomes,1,Support,C,0,1,0,
2010,"I suspect the main reason a new Left party hasn't emerged with similar prominence to UKIP is because UK politics has, like that in the USA, become the plaything of the wealthy.","He said it was proof that UKIP is no longer just a protest party and is broadening its appeal across the country, not just the south of England.",2,No Relation,C,0,0,1,
170,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.",Certainly by the time of the general election UKIP will be the third-highest-membership party in Britain.,1,Support,C,0,0,1,
2296,schools should teach competing theories the idea that creationists reject mutation or natural selection is ridiculous,teaching creationism is in no way akin to child abuse,1,Support,C,1,0,0,
2349,the question is somewhat meaningless because you can believe that we were created by design and still conclude that intelligent design as proposed by the discovery institute and its fellows  is a scientifically vacuous concept,all too often the terms of this debate dont get defined,0,Attack,C,0,1,0,
3057,kent hovind is where he belongs  both of his ministries creation science evangelism and his dinosaur theme park were forprofit organizations,as a prisoner,1,Support,C,0,0,1,
1259,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,Grant Shapps said the party will stand in every seat and its hopefuls will only ever be on the ballot paper as Conservative candidates.,2,No Relation,C,0,0,1,
1525,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"He said his party had fundamentally changed the national debate on Europe, immigration and education.",1,Support,C,0,1,0,
499,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.","Relations between Ms Andreasen and Mr Farage had been strained for some time, with Ms Andreasen calling for Mr Farage to quit after the party's poor performance in council elections in 2011.",2,No Relation,C,0,0,1,
3596,no biggy i am happy though that you did take more than reasonable precautions to prevent pregnancy in the first place,yep that is someting that many pro lifers also never take into account,1,Support,C,0,1,0,
987,"The sooner we are out of the EU, the sooner we can start making this country great again.",And that is because we are talking about issues that the other parties would like to brush under the carpet.,2,No Relation,C,0,1,0,
1650,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.",Surveys of grassroots members are rare because it is almost impossible to get hold of party membership lists.,2,No Relation,C,0,0,1,
246,"The sooner we are out of the EU, the sooner we can start making this country great again.","David Cameron, Ed Miliband and Nick Clegg said the fate of a Syrian generation hangs in the balance with four million children caught up in the civil conflict.",2,No Relation,C,0,0,1,
1482,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,"Labour leader Ed Miliband said earlier this month that his MPs would not take part in the vote on Friday, describing the bill as a gimmick.",2,No Relation,C,0,0,1,
534,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ",The latest debate over a vote was prompted by David Cameron penning a Daily Telegraph article.,2,No Relation,C,0,0,1,
1726,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,Michael Fabricant has suggested offering an in/out referendum on UK membership of the EU if UKIP promises not to stand against Tory candidates in 2015.,2,No Relation,C,0,0,1,
1590,"UKIP doesn't understand that young people are, by and large, progressive.","The UKIP leader also stated that the priority for Britain should be to have more united communities and better job prospects for young people, rather than the economic benefits that some believe immigration can bring.",0,Attack,C,1,0,0,
2416,the name intelligent design is itself a hoax,the name intelligent design is itself a hoax,0,Attack,C,0,1,0,
1543,"UKIP are a two trick pony, Europe and immigration that's it.",UKIP has evolved over the two decades since it was created from an anti-EU pressure group into a fully fledged party which has now proved that it can succeed beyond European elections.,0,Attack,C,1,0,0,
2625,that figures,contribution from joe gjoe ggeez pvm your position that everything comes down to sheer dumb luck is totally vacuous,0,Attack,C,1,0,0,
1228,"The UKIP mainstay vote is in normal working people because they never voted for 4 million immigrants, they never voted for Multiculturalism.",But Downing Street said a two-party candidacy was against Tory rules.,2,No Relation,C,0,0,1,
3376, well as being one of the denoted tie breakers of this debating conversation topic i would like to point out that evolution is both a fact and a theory, why is it that when you try to look at the theory of evolution that it comes down to a god thing       as far as i am aware evolution has been tested  proven and those conditions reproduced,1,Support,C,1,0,0,
544,"UKIP appeal to the 'working class' and many of the those who have not bothered voting for a long time, come the general election it won't just be the Tories who feel the hit.","Before her appearance on I'm a Celebrity, Ms Dorries annoyed senior figures in her party when she said UKIP was run by arrogant posh boys.",0,Attack,C,0,0,1,
3417, there is positive evidence against macroevolution, there is eye witness reproducable evidence for micro evolution or change within a species which is irrefutable,1,Support,C,1,0,0,
2208,UKIP is an opportunistic party that exploits the unpopular European Union for political gain.,The Electoral Commission said it accepted the Supreme Court's judgement and it would carefully consider the implications of the judgment for how impermissible donations are dealt with in future.,2,No Relation,C,0,0,1,
805,Should ukip get into government it would be fair to assume that we'll see a whole raft of right-wing policies as actual government policy.,"Speaking on Tuesday, Lib Dem leader Nick Clegg said his party had been on the back foot electorally since entering government in 2010 but was back in the saddle and confident after its victory in March's Eastleigh by-election.",2,No Relation,C,0,0,1,
3935,We should force think tanks to reveal all of their sources for resource funding,People have a right to know where their information comes from,1,Support,C,0,1,0,
4015,in my opinion full metal jacket was way better full metal jacket was at least fair i spoke to a lot of guys that told me thats the way it was,no platoon was the better movie,0,Attack,C,1,0,0,
2773,why should i waste more than  seconds attempting to communicate with an ignoramusthere is a wonderful world wide web out there with a lot of substance,why should i waste more than  seconds attempting to communicate with an ignoramusim asking myself the same thing,0,Attack,C,0,1,0,
2537,design is recognized in the purposeful arrangement of parts storms  tornadoes hurricanes etc,im sorry but this argument of design is apparent not real always make me scratch my head in bewilderment,0,Attack,C,1,0,0,
821,"The core of UKIP seem pretty much right wing, so you can expect those polices to be similar to the current conservative ones which will drive the left leaning voters away in droves. ","Mr Farage resumed leadership of the party last year, replacing Lord Pearson who stepped down after nine months in charge.",2,No Relation,C,0,0,1,
2394,i read the entire article,first and foremost  how does an animal without an immune system survive to acquire one,0,Attack,C,0,0,1,
2322,pvm wrote however this is false and misleading,hghlanderthis is false and misleading,0,Attack,C,0,1,0,
3361, mate, can we get one thing straight,1,Support,C,0,0,1,
2932,six days on gods terms not mans terms,feel free to respond,0,Attack,C,0,0,1,
3091,with all due respects here is my bottom line though i run the risk of being arrogan and closedminded i only write for the judeochristian world view,therefore i dont have time to explore any other world viewsin other words religion is easy and science is hard,0,Attack,C,0,1,0,
3207,the processes of evolution have been observed,no thats incorrect,0,Attack,C,1,0,0,
3223,although i firmly believe in evolution it is only a theory and even though theories have evidence and are backed up with facts they are not  true and can probably never really be proven like the big bang theory,why is it more reasonable to conclude common descent rather than common design from the similarity we see among species,1,Support,C,0,1,0,
551,"The People's Army is on the march and UKIP will get Britain back from the Liblabcon, Establishment and MSM political abusers of our country.","Adam Fleming spoke to Tory councillors Tom Pursglove, Louisa Thomas, David Simms and Simon Fawthrop as they approached the party conference in Manchester, and looked at the ComRes results.",2,No Relation,C,0,0,1,
927,UKIP are asking the questions that haven't been asked by the opposition or the media.,It had poured more resources - and candidates - into Thursday's contest in the hope of capitalising on strong performances in recent Westminster by-elections.,2,No Relation,C,0,0,1,
2658,hello richardi admire your wealth in cash funds,no id does not claim the designer is human like but since humans are the only known intelligence that is the only thing they have to compare id to,0,Attack,C,0,0,1,
936,"I don't believe Farage is a racist and I don't believe the UKIP policies are racist, but I do think they will be the party that attracts most support from racists.","Bhutto, who said he had left the party in December, told Newsnight he had admitted the charges against him in 2005 rather than risk being sent back to Pakistan and hanged.",2,No Relation,C,0,0,1,
1138,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,Labour won more than 20% of the vote in Eastleigh in the 2001 and 2005 elections.,2,No Relation,C,0,0,1,
3726,how about a second hand clothing fashion parade and sale,maybe you could have a cake sale,1,Support,C,1,0,0,
3095,if you believe in god which one and god gave you the brains to think then use your brains and follow the evidence,evolutionary theories the big bang hypothesis for instancethe big bang theory is not an evolutionary theory,1,Support,C,0,0,1,
1954,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,Opponents say the new system risks politicising the police.,2,No Relation,C,0,0,1,
2160,UKIP is a vessel through which a protest is being delivered. ,But there are signs UKIP is starting to pick up the sort of protest votes that traditionally go to the Liberal Democrats - as well as benefiting from a slump in support for the British National Party.,1,Support,C,1,0,0,
3172,first of all there have been writings in hebrew ,theres no point arguing against evolution when you dont understand it in the first place,0,Attack,C,0,0,1,
261,For what its worth I think UKIP is a one trick pony and is unelectable in a general election.,"Natalie Bennett, the Australian-born leader of the Green Party of England and Wales, checked in here too with a defiantly and proudly left wing speech.",2,No Relation,C,0,0,1,
199,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","Mr Clegg said that sticking a big no-entry sign on the cliffs of Dover may be politically popular, but at a huge economic cost.",2,No Relation,C,0,0,1,
2971,isnt one of those choices objectively true,yes it is,0,Attack,C,0,1,0,
