orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
855,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,The Bulgarian President Rosen Plevneliev has warned that Britain's immigration policy could harm its image as a great global power that pioneered integration.,1,Support,A,0,,,
697,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,"But Mr Farage said Mr Barroso was very very frightened of UKIP and the UKIP argument in the UK, and similar movements in other EU nations.",1,Support,A,0,,,
1306,i asked ask yourself this simple question how does id explain the bacterial flagella it doesnt it merely calls it designed which is a placeholder for our ignorance as to how to explain the flagella,an underlying assumption of id is that intelligence is a property which we can generally understand through our observations of intelligent agents in the natural world,1,Support,A,0,,,
943,joe argues that the design inference is disallowed and we agree to the extent that it fails to be scientifically relevant a posteriori but of course it is never disallowed a priori,joewe look at the options,0,Attack,A,0,,,
1979, evolution is defined in wikipedia as a change in the inherited traits of a population from one generation to the next, well evolution is by far the most logical idea i have heard about where man came from,1,Support,A,0,,,
622,UKIP is the only party that has understood the damage immigration does to the UK and its policies aim at repairing this.,"And he accused the government of burying their head in the sand over the size of the Roma community living in the UK, which he said was revealed in a recent study by Salford University.",1,Support,A,0,,,
658,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","They will each have plenty of opportunities to publicly debate the party's performance, and to make the case against the return of Nigel Farage.",0,Attack,A,1,,,
255,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,"We have fundamentally changed the national debate on Europe, immigration, education and I really believe that given the trajectory UKIP's on there is a real opportunity for us to get significant representation in 2015.",1,Support,A,1,,,
911,laurie goodstein, public opinion is unimportant to whether creationism belongs in science classes  public opinion does not determine whether creationism qualifies as science,0,Attack,A,1,,,
1698,therefore i dont have time to explore any other world viewsin other words religion is easy and science is hard,scientific evidence do you need i mean weve got writing from before  years ago evidence of mankinds making things over  years old,1,Support,A,1,,,
2457,All nations have a right to nuclear weapons,Public acknowledgement of the right to nuclear deterrence will benefit the public regulation of nuclear weapons generally,1,Support,A,0,,,
2442,We should fear the power of government over the internet,Internet regulation is an attempt by big interest groups to regulate the internet in their favour,1,Support,A,1,,,
1511,it is not entirely clear to me who you are inditing for being rude so i wont attempt to defend them,i cant say i agree with too much of what zebrakin said so i wont defend him,0,Attack,A,0,,,
1849,i think evolution is an actual truth since we are able to prove it and all,hey i feel the same way almost took the brain cells out of my head,1,Support,A,0,,,
1617,this is my proof that he existswell your proof is a terrible waste of valuable electrons and also ridiculous nonsense,but how does the bible self authenticate the verses about four rivers coming out of eden it doesntyou must be joking,0,Attack,A,1,,,
1902, as an archaeologist i have to say that creationism is wrong, creationism is absurd and wrong and so its fellowtraveller intelligent design,1,Support,A,0,,,
1485,so i decided to check out the actual articles in question and much to my dismay i came to realize that this seemed to be a blatant quote out of context,after reading the points between the ncse and the discovery institute on that claim i am still skeptical of this as well,0,Attack,A,0,,,
1094,if theres something on    evolution   news its irrelevant to intelligent design andor distorted beyond all scientific recognition,if biology leads to new design if it is viewed in that contextand it never has and never will,0,Attack,A,1,,,
147,A vote for UKIP would be a vote for a Tory-UKIP alliance that would be more right-wing than a Tory government.,I also wasn't satisfied with some of the track records of some of the guys in UKIP.,1,Support,A,0,,,
1321,this objection highlights one of the problems with public education the government should not be in the position of deciding what people ought to believe about science anymore than they should decide what people ought to believe about religion,your half right ,0,Attack,A,0,,,
446,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"Explaining his decision to swap sides, Mr Campbell Bannerman - MEP for the East of England - said UKIP had become obsessed with single issue politics, internal fighting and shouting from the sidelines.",0,Attack,A,1,,,
2252,what about a second hand book sale,nobody buys books anymore,0,Attack,A,1,,,
1021,my other comment focused more on my atheist background but i wanted to respond to your scientific misconceptions,the name intelligent design is itself a hoax,1,Support,A,1,,,
1196,it is obvious isnt it i hope not to be too snarky but the pope finally got around to admitting that galileo was correct in teaching that the earth revolved around the sun get the gravity connection,richard dawkins and victor stenger argue that the existence of a creative superintelligence or god are scientific questions,1,Support,A,1,,,
2209,and i was not disappointed,can not be dissapointed if i know not to expect more,1,Support,A,0,,,
1309,youre right much if not all of the claims about supernatural claimspremises of id make it invalid rest on some faulty views on what supernatural actually means,natural pertaining to or part of the observable world,0,Attack,A,0,,,
1184,the actual limitations that creationists try to bring to light are nonsense,from a review of explore evolutioncounterclaims follow that seek to undermine the earlier conclusions including the circular reasoning of the molecular clock the potential fabrications of haeckels ontogeny recapitulates phylogeny how differing family trees are created via anatomical and molecular patterns of relationships and the meaning of gaps in fossil evidence,0,Attack,A,1,,,
2465,We should promote democratisation,Democracy is a universal value which is not specific to western world and so should not be reserved as a privilege for those who happen to be born there,1,Support,A,0,,,
2662,after all the attention and awards etc and an imdb rating of  i was so shocked to finally see this film and have it be so bad,i too was not too crazy about it there was too much music and not enough dialogue and very few surprises and the blood spurting was a little over the top,1,Support,A,0,,,
436,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,A,0,,,
2223,you are saying it is impossible to take marriage out of the government i have all people currently married a civil union and let people from now on get a civil union from the government and marriage from the church it really would not be that hard,i think we all could live with this,1,Support,A,0,,,
1660,the author seems to thing there is no extrabiblical evidence of a young earth,all of those socalled evidences have been debunked by real scientists with real degrees and have true understanding of science,0,Attack,A,1,,,
1736,first of all i have no presupposed attitude,i wish my education in biology was better im reluctant to engage creationists on   evolution   because i just dont have the knowledge,1,Support,A,1,,,
1308, without a scientific definition of natural scientists cannot distinguish between natural explanations and supernatural ones,youre right much if not all of the claims about supernatural claimspremises of id make it invalid rest on some faulty views on what supernatural actually means,1,Support,A,0,,,
865,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.",You all think euroscepticism is a right-wing view - it is not.,0,Attack,A,1,,,
1227,and one of the reasons why id appears to be lousy theology but what the heck  i am sure iders can find yet another ad hoc explanation for this,yes jim we see objects on a daily basis that were not designed,0,Attack,A,1,,,
1303,i understand the ad hominem approach chosen by joe after all what is the alternative showing that id really lives up to what joe claims it isjoe gand again the design inference relies on observations data and experience,dias i explained in my fourth opening statement design can be inferred regardless of whether the designer is natural or supernatural,1,Support,A,0,,,
552,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",0,Attack,A,0,,,
774,It is more likely that Tory voters would vote tactically for UKIP to keep Labour out and that means Labour are at a real disadvantage. ,It was a very comfortable win for Labour who secured over 50% of the vote.,0,Attack,A,1,,,
1287,could it be that you are biased against   religion   because i hate to break it to you but   christians   believe that the world is round so does that mean you disagree your foundation should be on whether or not your point of view is provable and truthful,because i hate to break it to you but   christians   believe that the world is round so does that mean you disagreebut is a round earth inherently a christian positionalso pagans believe that the earth is round as well,0,Attack,A,1,,,
862,UKIP do have more than Nigel Farage able to deal with media interviews.,It is Nigel Farage's future that will interest UKIP watchers now.,0,Attack,A,0,,,
2444,We should fear the power of government over the internet,Internet governance is necessary to combat heinous crimes committed via the internet,0,Attack,A,1,,,
485,"Europe is no longer fit for purpose and we'd do better to be out than in, plus save a whole load of cash.","In a separate interview with BBC Radio 5 live, he warned of the possible consequences of an in-out referendum on the UK's relationship with the EU.",0,Attack,A,0,,,
1783,i find it immensely amusing when christians require proof before theyll believe in something,i agree totally with what you said cerin,0,Attack,A,0,,,
424,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","He debated with journalist and historian Sir Max Hastings who said Britain can't stay in Europe on any terms, but said leaving could mean the UK could find a very tough time out there.",1,Support,A,1,,,
1524,teachers have no freedom to misinform and miseducate students,purelabor claims that there is no proof for either side,0,Attack,A,1,,,
1916, its impossible to argue with you people, all animals share the same dna so we must be related if you look at the evidence something religious people dont do you will see that there is more evidence for it than against it,1,Support,A,1,,,
2613,this movie absolutely fell flat after the discovery at the crash site was made,i actually really loved moon i was invested the entire way through,0,Attack,A,1,,,
1327,tjthe government report on the issue validates the charges against the smithsonian institute, lets see would these titles copied from the table of contents of the house of representatives report entitled intolerance and the politicization of science at the smithsonian back up you or me  ,0,Attack,A,1,,,
2189,you missed montys point catholics are christians i have heard that there are more than  different sects that claim to be christian including orthodox christians and various and sundry protestant sects,this is correct it is almost insulting to regard people as either a christian or catholic as this also implies that orthodox are neither,1,Support,A,0,,,
64,The reason why UKIP has gained so many votes is because the main parties refuse to deal with immigration and the EU.,"Isolating Britain and damaging Britain's reputation is not the right history to write, he said.",0,Attack,A,1,,,
2588,movies should be fun entertaining this movie is not waste of my time ,a candle shines brightest in the darkness corny but its true all the horrible events and surroundings only highlight the beauty of hope love humankind etc i find this film so inspirational only film to ever make me cry from happiness,0,Attack,A,1,,,
1566,people tend to focus on the trees,i agree he didnt want to confuse us,0,Attack,A,0,,,
1412,you are confusing mn with is a methodology with a worldview again,who the designer is has nothing to do with it and everyone knows that,1,Support,A,0,,,
1057,i am confident there is a god,in fact the history of life shows a pattern of explosions where new fossil forms come into existence without any clear evolutionary precursors concurring with design theory that predicts that species might appear abruptly,0,Attack,A,1,,,
1037,i grant your point sir,i appreciate your contributions as they provide an independent view into why so many have come to accept the scientific vacuity of id,1,Support,A,0,,,
487,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,"Over three million jobs in this country, directly or indirectly, depend on us being in the EU, so that is a big choice.",0,Attack,A,1,,,
1481,i appreciate that you are making attempts to answer all these issues,but i certainly do believe that nature exhibits intelligence and design not to mention beauty and love,0,Attack,A,1,,,
2275,too thin it will not be very durable,but the used material is strong so two centimeter seems to be a good choice,0,Attack,A,1,,,
967, pvm why would materialists impose the supernatural this just does not make sense,jumpstarti reckon well have to take your word on your christianity,0,Attack,A,1,,,
1140,science did not design the functionality scientists observed the functionality and developed theories on how it function  how that function came about,beheif scientific merit is judged by the correspondence between theory and physical reality then the theory of intelligent design rates very strongly,1,Support,A,1,,,
2506,The International Criminal Court should be recognised,The novel crime of aggression leads to the prosecution of those seeking to protect human rights,0,Attack,A,0,,,
2427,European Parliament elections should involve only one voting district all of Europe and not separate country seats,This encourages Europe wide thinking,1,Support,A,0,,,
1133,i apologize for using misleading wording,prototypic should read phenotypic,1,Support,A,0,,,
2149,the people that already own weapons do not seem to be doing much to combat crime,well what do you expect everytime gun owners try and do anything to combat crime you liberal sissies yell and scream about vigilantism and foam at the mouth as you talk about how were taking the law into our own hands and that well be administering death sentences without trials for matters as trivial as jaywalking,0,Attack,A,1,,,
204,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,They might be voting for UKIP because they want to have a referendum on Europe.,0,Attack,A,0,,,
769,"If we leave the EU we will save billions of pounds which can then be invested in our ailing national infrastructure, notably the NHS.","Mr Cameron also said he did not think it would be right for Britain - or in the national interest - to leave the EU entirely, pointing out that some 50% of nation's trade was with the EU.",0,Attack,A,1,,,
2159,right wing abortion activists are divorced from reality,agreed your ideas are pretty cool,1,Support,A,0,,,
1062,discovery institute quote mines mayrwhat one actually found was nothing but discontinuities,i was going to post a long reply discussing each quote in detail but i decided this was so much simpler,1,Support,A,0,,,
805,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,"More people were considering voting for UKIP at a general election than ever before, he suggested, and this current poll surge was different from previous spikes in support which were linked to European elections.",0,Attack,A,1,,,
1239,as a final blow to the discovery institutes attempts to get intelligent design into the catholic door the church announced an evolution congress which failed to invited creationists and intelligent design   httpwww,for years now the intelligent design proponents and the discovery institute have been working the catholic angle getting some of its cardinals into trouble,1,Support,A,0,,,
696,UKIP is the only party that has understood the damage immigration does to the UK and its policies aim at repairing this.,The number of immigrants arriving in the country remained virtually unaltered over the period.,0,Attack,A,1,,,
625,"UKIP is not an isolated phenomenon: France has Le Pen, Germany has AfD, and all of these have in common that they are nationalist, anti-European, and more right than mainstream conservative parties.",He said UKIP was clearly taking a very right wing position which pandered to an obvious anti-Europeanism.,1,Support,A,0,,,
2193,faced with an increasingly vocal populace that is questioning evolution museums across the united states have begun training their staff and volunteers to become better proponents of evolution while tripping up irrational supporters of the bibles history of earth,damn straight it is irrational,1,Support,A,0,,,
1185,from a review of explore evolutioncounterclaims follow that seek to undermine the earlier conclusions including the circular reasoning of the molecular clock the potential fabrications of haeckels ontogeny recapitulates phylogeny how differing family trees are created via anatomical and molecular patterns of relationships and the meaning of gaps in fossil evidence,ac grayling responds to steve fullers defence of his book dissent over descent,1,Support,A,0,,,
113,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,Following UKIP's pressure the government committed itself to holding a comprehensive and detailed review of the extent of EU powers and their impact on the UK in its 2010 coalition agreement.,1,Support,A,0,,,
885, creationism is not scientifically testable, evolution is an observable fact  while creationists often attempt to describe evolution as merely a theory this is not exactly the case,1,Support,A,1,,,
1679,if the sevenday week is relevant shouldnt the names of the days be relevant as well specifically the days named after pagan godsodins day thors day freyas day etc,human beings added names to the days of week they were originally and simply numbers,0,Attack,A,1,,,
1020,with belief,my other comment focused more on my atheist background but i wanted to respond to your scientific misconceptions,0,Attack,A,0,,,
747,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.","He said the UK should quit the EU, with the referendum being moved forward.",0,Attack,A,0,,,
632,UKIP is a vessel through which a protest is being delivered. ,He argued that his party was on a journey from a party of protest to a party of government.,0,Attack,A,1,,,
1948, i believe evolution is correct and whats up with this lack of understanding that evolution is a sloooooooow process       with the making everything is  days and resting on the seventh  which conveniently happens to be a week, i believe its right,1,Support,A,0,,,
1542,to start with with i think the wikipedia page  httpen, and the lord god formed man of the dust of the ground and breathed into his nostrils the breath of life and man became a living soul,1,Support,A,0,,,
2274,the wall thickness x should be five millimeter,thickness on a continued section should be as uniform as possible,0,Attack,A,0,,,
1725,if the   bible   is to be taken literally then wouldnt a literal interpretation include a literal interpretation of genesis,by supporting the idea that the bible stands or falls on a  day creation you have proven dr,1,Support,A,1,,,
1114,in fact behes claim is either tautological or it is wrong,and one still wonders why id is considered to be scientifically vacuous by so many people including many christians,1,Support,A,0,,,
867,"On voting day, this week the vast majority of the British public will not vote for UKIP.",He said people voted for UKIP because they were offering policy solutions and common sense ideas.,0,Attack,A,1,,,
2030, go read on the origin of species, if you wanted to start an actual debate you should have said there is no convincing evidence,1,Support,A,1,,,
573,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,"UKIP are certainly trying to professionalise, to move away from its more amateurish origins.",1,Support,A,0,,,
950,as i said earlier experience demonstrates that it matters a great deal to an investigation whether or not that which is being investigated occurred via agency involvement or by nature operating freely,we dont know but we do know a designer wasnt involved,0,Attack,A,1,,,
972,if you are going to comment on something in   science   you need to back it up with actual data,first i believe that religion is manmade as are christ buddha mohammed et al,0,Attack,A,0,,,
1360,bowmanmore on the aclus rubber stamped ruling by a practicing attorneynothing wrong with quoting from a well argued submission by the aclubowmanthat said none of this relates to the id ruling since the board members were not id advocates except perhaps superficially,nothing wrong with quoting from a well argued submission by the aclu,0,Attack,A,0,,,
1950, if we werent continually evolving most of us  wouldnt be offended by the way the rest are degenerating, no no no  we are evolving constantly we have evolve so much that now we have the power to create,1,Support,B,1,0,,
358,"UKIP are a two trick pony, Europe and immigration that's it.","UKIP's views are very different compared to the three main parties, and not just on immigration and the EU!",0,Attack,B,1,0,,
1345,so tj you seem to have made quite a few foolish arguments how familiar are you with augustinetj  well i know that he believed the earth was created instantaneously not progressively and was according to scripture less than  years old,after some diversions to point out that augustine himself held some inconsistent positions tj finally comes to the quote i providedtji understand what he is saying but for this to be valid the unbeliever has to accurate in what he believes,0,Attack,B,1,0,,
1048, features that appear vestigial and functionless actually serve a function eg, features that appear vestigial and functionless actually serve a function eg,0,Attack,B,0,1,,
2405,I prefer trade to aid,Trade provides developing countries with an important basis for their own improvement,1,Support,B,0,1,,
1872,i think you have some misconceptions about what evolution actually is,answers answers answersthanks,1,Support,B,1,0,,
1696,your argument breaks down if your audience rejects the notion that adam was created ex nihilo with the appearance of age,with all due respects here is my bottom line though i run the risk of being arrogan and closedminded i only write for the judeochristian world view,0,Attack,B,1,0,,
1166,behe assertsdesign is recognized in the purposeful arrangement of partswho decides if an arrangement of parts is purposeful  what does purposeful really mean in that statement  do the parts have purpose  does the arrangement have purpose  did the designer have purpose  if i take an old wristwatch and remove all the springs and gears and arrange them in a circle is the circle designed  if i throw them in a heap are all of the parts of the watch no longer designed  if i pick up some metal shavings off of the floor from under the lathe in the machine shop and arrange them into a complicated mathematical pattern that i generated using a computer program can you tell if this is a purposeful design or just a random designis a virus designed  a prion  a fragment of rna a benzene molecule  how can you tellwaving your hands and saying i know design when i see it and all life was obviously designed just wont cut it,who decides if an arrangement of parts is purposeful what does purposeful really mean in that statement do the parts have purposeif there is some form of synergy in the arrangement then yes that would be purposeful,0,Attack,B,0,1,,
378,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,And on a broader platform UKIP claims to be winning support among younger voters and students.,1,Support,B,0,1,,
848,UKIP's sole aim at the general election is to get a smallish number of MPs elected but enough to hold the balance of power and do a deal with the Tories.,I can categorically rule out any form of electoral pact with UKIP or anyone else.,0,Attack,B,1,0,,
399,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.",There is only one party in this country that can guarantee the people in this country will get a referendum on the EU and that is UKIP.,0,Attack,B,1,0,,
1786,hey razza for i wanna say thanks for standing up for what u believe in most people want hard evidence that will prove gods existence when really we ourselves are evidence that god exists,i have never seen an ape evolve into a human and although i have never seen god that makes more sense than evolution,0,Attack,B,1,0,,
756,UKIP's sole aim at the general election is to get a smallish number of MPs elected but enough to hold the balance of power and do a deal with the Tories.,"Earlier this year, UKIP leader Nigel Farage said he was open to the idea of a pact but demanded a referendum pledge written in blood.",1,Support,B,0,1,,
2541,We should force think tanks to reveal all of their sources for resource funding,People have a right to know where their information comes from,1,Support,B,0,1,,
785,"The ratio of nutters in UKIP is far higher than in other parties, especially so since they seem determined to take all the Tories' fruitcakes off them.",Amjad Bashir was responding to comments on Wednesday's Daily Politics from ex-deputy PM Lord Heseltine that UKIP was a racist party.,1,Support,B,1,0,,
1263,youre lucky not enough people know or care enough about your religion to throw out opinions based on it presented as science philosophy logic or fact on the spot,hello richardi admire your wealth in cash funds,0,Attack,B,1,0,,
987,that one is from isaiah ,yes god is by his nature  supernatural,0,Attack,B,0,1,,
122,"In UKIP, we have a new political force which looks likely to poll very well in a national election.",UKIP's Nigel Farage said the surge in support for his party was not a freak result but a continuation of a trend which had seen it rise in the national polls.,1,Support,B,0,1,,
220,"Any of the ""working class"" who believe UKIP will represent them have not read a UKIP manifesto!",UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,0,Attack,B,0,1,,
2520,We should negotiate with terrorists,Negotiation is the only way to solve the underlying problem,1,Support,B,0,1,,
1231,that figures,contribution from joe gjoe ggeez pvm your position that everything comes down to sheer dumb luck is totally vacuous,0,Attack,B,1,0,,
719,UKIP is the only party that has understood the damage immigration does to the UK and its policies aim at repairing this.,The Bulgarian President Rosen Plevneliev has warned that Britain's immigration policy could harm its image as a great global power that pioneered integration.,0,Attack,B,1,0,,
2109,it is up to you argue with me or argue with the person you want me to be,it is up to you stop bringing up red herrings or arguing by personal attack or do not expect me to treat your posts with any less contempt than i have for most of what has been posted to this board,0,Attack,B,1,0,,
132,UKIP and the Greens are the only parties that haven't screwed us all over yet,"Both the UK Independence Party, which is fielding a record number of candidates, and the Green Party of England and Wales are hoping to make notable gains.",1,Support,B,0,1,,
228,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.","But UKIP, whose conference takes place at Eastbourne's Congress Theatre and Winter Gardens, is keen to be seen as more than a single-issue party and other issues on the agenda include defence, education and housing.",0,Attack,B,0,1,,
1480,pvmcool now the claim is the arrival of variation,i appreciate that you are making attempts to answer all these issues,1,Support,B,0,1,,
1772,a lot of them are stupid and come up with outright stupid ignorant arguments against it,not stupid but ignorant and perhaps even foolish,1,Support,B,0,1,,
2628,as far as acting and cinematography go this film was great but the content and plot were horrible,are you serious this film is class the way the real world and the fantasy world its not an easy mix to get right,0,Attack,B,1,0,,
1207,we also investigate axis of evil aoe type anomalies which detect phase correlations between different multipoles in harmonic space,while i am quite happy with pwning  of the three statements you made i am certainly willing to look at your final claim which references a statement by richard ryals,1,Support,B,0,1,,
2384,paper and preferably yellow post it notes for important reminders in app lists tend to be forgotten about,paper is much better and allows you to make more personal notes,1,Support,B,0,1,,
208,"The momentum is definitely with UKIP at the moment, hopefully that will continue with the up and coming by-elections.","Talking of the EU, Godfrey Bloom said UKIP was the only game in town, the only party that is going to get us out.",1,Support,B,0,1,,
2272,why not london has it all culture fun exhibitions parks what more do you want,better weather,0,Attack,B,1,0,,
2409,I prefer trade to aid,Trade requires infrastructure,0,Attack,B,0,1,,
866,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,Mr Farage has successfully broadened UKIP's appeal away from Europe.,1,Support,B,0,1,,
1788,correction its an ancestor of both chimpanzees and humans,oh boy here we go again,1,Support,B,0,1,,
2358,low co emissions ,i do agree with this,1,Support,B,1,0,,
145,A vote for UKIP would be a vote for a Tory-UKIP alliance that would be more right-wing than a Tory government.,"As well as campaigning against wind farms and increased migration, which UKIP claims is placing a strain on housing and public services, the party has three overarching polices for councils across England, all of which appear thoroughly right wing.",1,Support,B,0,1,,
2519,We should negotiate with terrorists,Negotiation encourages moderation,1,Support,B,0,1,,
2341,but there are very nice beaches nearby,this is true for example baratti is lovely,1,Support,B,0,1,,
2297,you can get any other tablet for much less that has the same features ,build quality and response time to input are much better than on other tablets,0,Attack,B,1,0,,
2439,Bribery is sometimes acceptable,The demand for bribes would end if companies stopped supplying them,0,Attack,B,1,0,,
156,The current smear strategy against UKIP is not pulling people back but pushing them towards UKIP and if this carries on then things are going to be a lot tighter by the time the general election comes.,Any eccentric comment made by any UKIP [member] immediately becomes a huge national scandal.,1,Support,B,1,0,,
1649,after the entire cain and able thing the brother left to another group of people to find a wife,aig argues that pretexts brought by the reader are to blame for difficulties accepting the bible as literal truth,1,Support,B,1,0,,
2370,perhaps the most quality consistent series with a stellar character development,no dropoff in quality as the show progresses unlike shows such as dexter californication etc,1,Support,B,0,1,,
1605,you cant prove anything using that same thing you have to use evidences outside of that,there is no proof that there even exists a god to begin with so in that case you cant really use that either,0,Attack,B,0,1,,
939,highlanderthe lack of evidence supporting materialist assumptions complexity is a chance arrangement means the opposite could be true,these two moves ruling out regularity and then ruling out chance  constitute the design inference,1,Support,B,0,1,,
2474,We should create a United Nations standing army,A United Nations standing army would not be costeffective,0,Attack,B,1,0,,
1333,ok you are right on this point as well,tjok you are right on this point as well,0,Attack,B,0,1,,
2640,this film is easily one of the best movies ive ever seen yes it is pretty easy to guess the ending but it still wasnt ruined by that fact it is a work of art it is rewatchable,i wholeheartedly agree ive just seen it tonight and was blown away by it i will be thinking of this movie for a long time,1,Support,B,0,1,,
2468,We should promote democratisation,Developing countries are generally not altruistic enough to fully support countries and as a result they achieve a useless halfway state,0,Attack,B,1,0,,
129,I think a lot of UKIP supporters would be outraged if one of the consequences of leaving the EU was to price them out of buying virtually any of today's niceties.,Eurosceptic Paul Sykes said UKIP was the last best hope for Britain and he would help fund its election campaign.,0,Attack,B,1,0,,
154,The more the 'mainstream' parties smear and lie about UKIP the more their support rises.,UKIP leader Nigel Farage said his party was on a journey from a party of protest to a party of government.,1,Support,B,0,1,,
1612,which do you believe they are after all both based on books written by men,i actively attend the origins conferences hosted by a variety of different organizations including christian universities reasons to believe and most recently the skeptic society,1,Support,B,1,0,,
2129,i was only joking it hit me this morning though that if i am willing to talk about abortion without bringing up god i wonder if the pro choicers could argue their position without bringing up womens rights,womens rights actually exist unlike the christian god,0,Attack,B,0,1,,
1344,this is one of the things wesley cites to bolster his case  httpvangogh,so tj you seem to have made quite a few foolish arguments how familiar are you with augustinetj  well i know that he believed the earth was created instantaneously not progressively and was according to scripture less than  years old,1,Support,B,1,0,,
2188,japan and the former soviet union had very high rates of abortion because of the lack of birth control neither country made such a decision because of religion,that was the past i am speaking of now,1,Support,B,1,0,,
569,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.",The committee said the EU had helped to transform Europe from a continent of war to a continent of peace.,1,Support,B,1,0,,
289,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"But UKIP has a mountain to climb compared with its larger rivals and still lacks the strength on the ground that the Lib Dems, Conservatives and Labour can command.",0,Attack,B,1,0,,
1092,i assert that they have been heard and their arguments have been refuted and thus they are legitimately ignored until they come up with some actual scientific evidence and arguments,if theres something on    evolution    news its irrelevant to intelligent design andor distorted beyond all scientific recognition,0,Attack,B,1,0,,
1215,whats there left to do,you mean ones like wmap shows that we are at the center of the universe or the quote of carterwell i realize that one does remain the goldilocks enigma is a falsifiable observation that makes testable predictionsas i already explained though observations are seldomly falsified as they are based on observed data,1,Support,B,1,0,,
996,this is the age old question,oasthadare we machines choosing between incorrect and correct responses or are we sentient being choosing between good and evil how could you not teach thisthats a good topic for sunday school,0,Attack,B,0,1,,
263,Many racists and especially xenophobes find the UKIP message appealing.,"He was a UKIP supporter, he said, because he wanted the UK to withdraw from the European Union, which is by no means a xeniphobic sentiment.",0,Attack,B,1,0,,
1079,why would consideration of the designer necessarily introduce religious discussions about theological questions clearly it is because his concept of the designer is a supernatural onewhich was exactly what i was arguing,the ayn rand center says id claims that design can be inferred merely from observed complexity specified complexityi,1,Support,B,1,0,,
2633,once you know all the in and outs or all the magic tricks of the movie i dosnt seem as good,i think it gets better you notice little things you get more into looking at the picture not just fitting the pieces,0,Attack,B,1,0,,
671,"UKIP are indeed far from perfect, but they have grown as a party because the Establishment Parties have deceived the public for so long on informing and educating on WHAT IS THE EU SUPERSTATE project.","UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,B,1,0,,
2217,i will post another in the next couple of days,bless your heart,1,Support,B,1,0,,
2021, its not falling apart its evolving as new data arrives, people like you should be banned from this website,1,Support,B,1,0,,
142,Support for UKIP simply indicates that people have noticed that the major parties do not represent their interests.,"But if you're looking for a serious politician, with a strategic brain, who is able to lead a party and develop and expand a party, well,you won't find them at UKIP",0,Attack,B,1,0,,
1495,while i did feel for some time that id had merit i also must admit that i believed for some time that it was religious due to those early pandas drafts,i changed my mind and felt somewhat angry when i realized just what those early drafts meantyou mean you accepted the attempt to reconcile the early drafts while ignoring the facts sadly you seem to have fallen victim of di propaganda,0,Attack,B,1,0,,
517,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,UKIP has evolved over the two decades since it was created from an anti-EU pressure group into a fully fledged party which has now proved that it can succeed beyond European elections.,1,Support,B,0,1,,
1877,there is no actual absolute proof of evolution as some of the people here have stated,evolution has never been witnessed,0,Attack,B,1,0,,
945,joe i do,joewe look at the options,1,Support,B,1,0,,
2244,the only certain answer is that no one is able to know that,not entirely true,0,Attack,B,1,0,,
