orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
3272,evolution has never been witnessed,the aftermath of evolution has been witnessed but never the actual process itself,0,Attack,C,,,,
2510,behe claims that that is not the sort of process one needs to build complex molecular systems,behe claims that that is not the sort of process one needs to build complex molecular systems,0,Attack,C,,,,
3798,I prefer trade to aid,Financial contributions from the West have proved detrimental for Africa,1,Support,C,,,,
2693,bowmanid addresses evidences for designed structures mechanisms and synergistic systems in biology,even the antiidists require something beyond nature to explain the origin of nature,0,Attack,C,,,,
1064,"Labour should be running scared of UKIP, now the working class are starting to realise that Labour is for middle class socialists and the public sector.","I'm feeling pretty sore, Mr Farage told the Today programme, having had bone grafts, and all the rest of it.",2,No Relation,C,,,,
3347, evolution is just logic, hahaha theres always one that slips through the net,1,Support,C,1,0,0,
3506,so in other words what you are saying is that the pope who just declared that all christian churches apart from the rcc to be false churches,is he anti gay yes so they are all in the same boat and cut from the same hate filled homophobic bigoted christian cloth,0,Attack,C,0,1,0,
3362, can we get one thing straight, the simplest way to prove it is this,1,Support,C,0,1,0,
3785,the best way to protect Scottish interests in the EU is to vote for independence,Scotland has different interests to the UK,1,Support,C,0,1,0,
2835,its not about believing in id many people have come to accept by faith the existence of a god but rather that scientists do not believe that id has much of anything to offer scientifically speaking,creationism has more solid evidence than   evolution   does,0,Attack,C,1,0,0,
3811,We should grant politicians immunity from prosecution,Prosecutions of politicians are often motivated by partisan concerns,1,Support,C,0,1,0,
3439, youre right there isnt a shred of positive evidence for creationism and creationists dont even try, how com everyone here is bickering try the flood,0,Attack,C,0,0,1,
174,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.","Viscount Monckton, who served as an adviser to the Thatcher government between 1982 and 1986, is a former journalist and is well known as a climate change sceptic.",2,No Relation,C,0,0,1,
371,If UKIP is really the best our country can do for an alternative then we are all doomed.,"And Lord Adonis spoke about his political travels, via the SDP and Liberal Democrats, before settling on Labour, where he was in Gordon Brown's cabinet.",2,No Relation,C,0,0,1,
3710,no it did not a lot of bits were too far fetched and the whole story was very americanized,it was indeed a bit tacky at times,1,Support,C,0,1,0,
1766,"UKIP advocates for the UK leaving the European Union which would be a bad idea – but they are trying to leverage on the british people’s need to belong and pride to be british, which further sparks their anti-foreigner standpoint.",Their debate followed a Daily Politics flim looking at a possible pact between UKIP and the Tories.,2,No Relation,C,0,0,1,
334,Intellectually I rate Farage much higher than Cameron; he has a very sharp and quick wit and is an excellent public speaker.,"Deputy Prime Minister Mr Clegg had earlier told the Sunday Times curbs on migrants' benefit rights were sensible and reasonable but the concept of a 75,000 cap would not work.",2,No Relation,C,0,0,1,
1817,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.",You all think euroscepticism is a right-wing view - it is not.,2,No Relation,C,1,0,0,
369,Intellectually I rate Farage much higher than Cameron; he has a very sharp and quick wit and is an excellent public speaker.,"Farage recovered from his injuries and returned to head the party later in the year, in the latest instalment of the colourful story of UKIP's leadership.",1,Support,C,0,1,0,
380,If the other parties do tackle the issues of EU and immigration I'll be more than happy to see UKIP disappear.,Mr Farage stepped down briefly before the last election to concentrate on winning a seat in Parliament and says he was not involved in drawing up its manifesto.,2,No Relation,C,0,1,0,
3440, how com everyone here is bickering try the flood, two darwinists spent hours standing at a flag pole trying to find the height of it,1,Support,C,0,1,0,
1977,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.","The UK Independence Party, which has long campaigned for the UK to pull out of the European Union, failed to make its hoped-for breakthrough in May's election.",0,Attack,C,1,0,0,
1288,The only reason we are even having a sensible debate about Europe are UKIP.,"The whole political scene is changing; it's changing because of the strength of UKIP, and I'm pleased about that.",1,Support,C,0,1,0,
467,"The country faces more than two big issues, which is where Ukip come apart at the seams in an incoherent bunch of right wing horse shit from whatever Think Tank came along at the time.","Before joining UKIP in 2004, Mr Campbell Bannerman was a Conservative activist and former special adviser to the Conservative Northern Ireland Secretary Sir Patrick Mayhew.",2,No Relation,C,0,0,1,
2847,or that evolution is a process involving randomness and natural selection,you give interesting and complex answers,0,Attack,C,0,0,1,
1233,"UKIP are just another bunch of freeloaders, using peoples fears and prejudice to gain votes so that they can get their snouts into the trough.","I think UKIP is a party that is really on the up, now that we have got the positive bit between our teeth, we are really going to go places.",0,Attack,C,1,0,0,
3842,The voting age should be lowered to sixteen years,Voting at a lower age would increase participation,1,Support,C,0,1,0,
3419, i dont believe in evolution or anything contemporary beyond the dictionary definition of it, there is absolutely no proof for evolution,1,Support,C,0,1,0,
1398,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,He held positions in the governments of Margaret Thatcher and John Major before becoming treasurer in 2003.,2,No Relation,C,0,0,1,
2456,discovery institute quote mines mayrwhat one actually found was nothing but discontinuities,i was going to post a long reply discussing each quote in detail but i decided this was so much simpler,1,Support,C,0,0,1,
182,"UKIP are a two trick pony, Europe and immigration that's it.",We see Sharia law running de facto in our land and we see a birth rate which is several times ours.,2,No Relation,C,0,1,0,
1120,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.","UKIP MEP candidate Diane James, who came close to winning the Eastleigh by-election in March, said Mr Wheeler's comments had been taken totally out of context and the party was being picked on.",2,No Relation,C,1,0,0,
505,"If UKIP do hold the balance of power and get into government, their only condition will be an in/out EU referendum.","The Department of Health has said the cost of treating foreigners is at least Â£30m a year for the NHS in England alone, although practitioners have said the figure could be much higher.",2,No Relation,C,0,1,0,
957,"The sooner we are out of the EU, the sooner we can start making this country great again.",But Conservative former Deputy Prime Minister Lord Heseltine described Mr Clegg's challenge as a misjudgement.,2,No Relation,C,0,0,1,
3058,as a prisoner,i have found that most web sights about religion and   evolution   are bunk and are promoted by an agenda not open to reason,1,Support,C,0,0,1,
2505,so we detect design by inferring that some parts appear to have been arranged for a purpose,in order to have purposefulness and intentionality you need selfawareness,1,Support,C,0,0,1,
2568,actually the construction of the cell rather suggests chance,jaythat means that anyone who dares speak of purpose or design within science or when discussing scientific evidence ceases to be a scientist,1,Support,C,1,0,0,
867,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.","He also said it should be predominantly about people who have a chance of being PM, a category which he said did not include Mr Farage, who was only in it for some publicity.",1,Support,C,0,1,0,
1718,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".","UKIP are certainly trying to professionalise, to move away from its more amateurish origins.",0,Attack,C,0,1,0,
2869,i am glad that someone is trying to oppose the paradigm of undirected chancenonintelligent necessity,there is more than naturalism can engage,0,Attack,C,1,0,0,
2569,jaythat means that anyone who dares speak of purpose or design within science or when discussing scientific evidence ceases to be a scientist,months later and i think we can agree pandas did not advocate religion,0,Attack,C,0,1,0,
3394, there are documented cases of specific species adapting over time, i think  the case against evolution is wrong and misinformed,1,Support,C,0,0,1,
2167,UKIP are blatantly disregarding the possibility of man made climate change.,"I fear that on climate change and energy policy, political consensus is in danger of breaking down.",1,Support,C,0,1,0,
1574,"The sooner we are out of the EU, the sooner we can start making this country great again.","Excluding him from the debate would give his party underdog status, he added.",2,No Relation,C,0,1,0,
2042,"UKIP is a not a real party, with a clear global ideology and vision addressing all aspects of society: it is focusing on a handful of issues (all centered around membership in the EU and migrants), mostly ignoring global financial issues, health, education, security etc.",Mr Farage has successfully broadened UKIP's appeal away from Europe.,0,Attack,C,0,1,0,
1378,"The sooner we are out of the EU, the sooner we can start making this country great again.",Their strategists are wondering whether they could lose votes not just to UKIP but to independent candidates.,2,No Relation,C,0,0,1,
2269,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.",Mr Cameron has promised an in/out referendum after he has negotiated the return of some powers - so far unspecified - from Brussels.,2,No Relation,C,0,0,1,
2293,preventing the teaching of creationism violates freedom of religion,biology can be studied in a creationist context,1,Support,C,0,1,0,
2710,if id is bait and switch then so is   evolution   considering that its proponents tend to sell it off starting with the least extreme definition and just move on up from there  httpintelligentdesign,in science testing a hypothesis or theory means deriving predictions from them,1,Support,C,0,0,0,
3504,i believe you just get angry when soemone does not agree with you  percent,i am not angry in fact im laughing at you right now,0,Attack,C,0,0,1,
2369,pvm those are merely my opinions,i cannot argue with your opinions as to what you want to believe,0,Attack,C,0,1,0,
154,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"The MEP, one of several party leaders to take part in a live debate on the site, admitted it had been hard work but said he had enjoyed it.",2,No Relation,C,0,0,1,
3200,maths is the only branch of science that offers  proof of its arguments,for macroevolution theory to be valid laws of nature that are generally accepted as true and standard must be repeatedly denied,0,Attack,C,0,1,0,
361,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"No 10 said that while free movement was a principle of the EU, it could not be a completely unqualified one.",2,No Relation,C,0,0,1,
661,"The UKIP mainstay vote is in normal working people because they never voted for 4 million immigrants, they never voted for Multiculturalism.","Lord Hanningfield, the former leader of the authority, was forced to resign from the council in July and was jailed for nine months for fiddling his parliamentary expenses.",2,No Relation,C,0,0,1,
2603,quite well i am sure,islandcontrary to modern and variant interpretations the anthropic principle was originally formalized by carter as an ideological statement against the dogmatic nonscientific prejudices that scientists commonly harbor that cause them to consciously deny anthropic relevance in the physics so they instead tend to be willfully ignorant of just enough pertinent facts to maintain an irrational cosmological bias that leads to absurd copernicanlike projections of mediocrity that contradict what is actually observed,1,Support,C,0,1,0,
1667,It's a protest vote because (most) people know that UKIP will never net in power.,He argued that his party was on a journey from a party of protest to a party of government.,0,Attack,C,0,1,0,
2035,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","The opposition can oppose the writ when it is moved but if they were to succeed in voting it down, it would not be moved again this session - leaving the constituency without an MP for more than a year.",2,No Relation,C,0,0,1,
18,Hopefully we will see our first UKIP MP before the general elections next year.,I frankly thought it was so funny that when a journalist friend rang me and I told them about it they said they would write the story.,2,No Relation,C,0,0,1,
2414,with belief,my other comment focused more on my atheist background but i wanted to respond to your scientific misconceptions,0,Attack,C,1,0,0,
2730,tjagain you may have faith that methodological materialism will solve all of these problems in the distant future,tji agree with you though that darwinism does not automatically lead a person to atheism,1,Support,C,0,1,0,
3241,contrary to some belief evolution doesnt conflict with creationismyou just have to read the first story of the bible adam and eve in a less literal sense,evolution has been basically proven,1,Support,C,0,0,1,
823,A vote for UKIP would be a vote for a Tory-UKIP alliance that would be more right-wing than a Tory government.,"They will each have plenty of opportunities to publicly debate the party's performance, and to make the case against the return of Nigel Farage.",2,No Relation,C,0,1,0,
2461,the problem with your argument is that it simply depends on a certain kind of fossil not being foundthats part of the equation it also relies on changes or progressions between fossils happening to quickly or too sudden in order for it to be accounted for by chance and necessity,for starters   httpwww,0,Attack,C,0,0,1,
1374,UKIP and the Greens are the only parties to date that haven't screwed us all over.,"That's not a critic's view of the man who is stepping down as leader of the UK Independence Party after less than a year, but the verdict of Lord Pearson himself.",2,No Relation,C,0,1,0,
1587,"On voting day, this week the vast majority of the British public will not vote for UKIP.","Labour leader Ed Miliband said earlier this month that his MPs would not take part in the vote on Friday, describing the bill as a gimmick.",2,No Relation,C,,,,
1874,UKIP doesn't need to win power to force the changes people want.,"According to the Daily Telegraph, Mr Farage suggested to Mr Murdoch at the meal that he would form an electoral pact with the Conservatives if David Cameron stood down as leader.",1,Support,C,,,,
3216,to say that evolution has been scientifically proved would require that it be first studied then determined scientifically,no but i do call into question the nature of your uncertainty,1,Support,C,,,,
1372,"UKIP are a two trick pony, Europe and immigration that's it.",Mr Farage has a network of unofficial party offices embedded in every community in the country.,2,No Relation,C,,,,
1947,"UKIP will lead the UK to independence from the oppressive EU, which is the only chance Britain has at restoring its former glory.","Deputy Prime Minister Nick Clegg, whose Liberal Democrats oppose a referendum, said leaving altogether would make us less safe because we co-operate in the European Union to go after criminal gangs that cross borders.",0,Attack,C,,,,
3564,i do not seem to get the punchline maybe it is meant to be nonsensical,yes oddly the picture makes as much sense as most creationists ,1,Support,C,,,,
705,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,Mr Farage will address party members in Birmingham later on Friday.,2,No Relation,C,,,,
351,"The People's Army is on the march and UKIP will get Britain back from the Liblabcon, Establishment and MSM political abusers of our country.","At the time, he was criticised by the Conservatives and others for cheap populism and pledging something that was undeliverable, because of free movement of labour within the European Union.",2,No Relation,C,,,,
2830,id is not science because it can never make a prediction that is meaningful,common descent neither supports nor refutes id,0,Attack,C,,,,
2211,UKIP seems overwhelmingly to be staffed by racists who want to keep people not born in this country outside this country.,Downing Street said the prime minister's views about Europe were clear and he believed it was important the public had the evidence and analysis to consider the question of the UK's membership.,2,No Relation,C,,,,
3984,movies should be fun entertaining this movie is not waste of my time ,did you not see that last  minutes of the movie,0,Attack,C,,,,
3377, why is it that when you try to look at the theory of evolution that it comes down to a god thing       as far as i am aware evolution has been tested  proven and those conditions reproduced, i think you will find that there is a vast amount of evidence for evolution if you would care to look,1,Support,C,,,,
2879,so i decided to check out the actual articles in question and much to my dismay i came to realize that this seemed to be a blatant quote out of context,after reading the points between the ncse and the discovery institute on that claim i am still skeptical of this as well,0,Attack,C,,,,
2957,to the  currently   voting   yes that raises six immediate questions i assume this means the sun was created first how many days did that take to even have a day how long did creating the rest of the universe take or if it took six whole days to create the earth would the creator have had time to create all the rest i mean some of these galaxies are awfully huge and with a lot of intricatekly moving interstellar dust and radiation that had to be started off precesly right to fool modern astronomers why did the creator go to all this trouble to conceal the evidence behind a massive coverup of radiological datings cosmic radiation and well essentially the entire findings of geology and astronomy as supported by chemistry and physics why create all the kinds of   animals   during these days and then conceal this astounding fact behind what to evolutionary biologists and paleontologists seem an amazingly consistent set of interlocking facts from genetics behaviour morphology biogeography extinctions speciations fossils records epidemiology and immunology that fits with life evolving according to rather well understood processes why were so much of this omitted from the bible i mean a few hints about geology to predict earthquakes or the germ theory of disease would have been rather handy to thwart the devils work and a description of relativity would have been impressive,as one commenter has already touched on,0,Attack,C,,,,
1396,UKIP are not rabid racist and not another incarnation of the BNP.,"Farage's outspoken speeches in Brussels against what he perceives as euro-nonsense are legendary, both for their wit and passion.",2,No Relation,C,,,,
3949,Transparency is necessary for security,Transparency prevents public relations disasters,1,Support,C,,,,
143,Plenty of survey's have shown UKIP to be the most hated of the main parties.,But they tried to make it a conference about more than just Europe.,2,No Relation,C,,,,
576,"Much of UKIP's meteoric rise has to do with political correctness, and the fact that ordinary people are sick of it.",Mr Farage said it was very important that UKIP gets a voice in Westminster.,1,Support,C,,,,
265,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","The party's leader, Nigel Farage, has hailed early gains in council elections across England as remarkable for the party; UKIP has won 42 seats so far and is averaging 26% of the vote in the wards where it is standing.",0,Attack,C,,,,
1005,"My observation is that UKIP often are reluctant to directly answer any questions of substance, which can be accounted for by the fact that they really have no policies.",Ms Sinclaire later brought a sexual discrimination case against the party which was subsequently dropped.,2,No Relation,C,,,,
420,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,"Labour's candidate, Mr O'Farrell, has said the campaign re-invigorated the party in the area, which Ed Miliband has visited to campaign several times.",2,No Relation,C,0,0,1,
739,"In UKIP, we have a new political force which looks likely to poll very well in a national election.","He was elected UKIP leader again in November, having stood down to campaign for a seat in the House of Commons.",2,No Relation,C,0,1,0,
794,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,"There is a big gap in UKIP's armoury and that is a foundation, Farage says.",2,No Relation,C,0,0,1,
2893,the term creation and creationists have very clear and religious meanings,you argue based on the ftes claims that the term creation and creationism had nothing to do with religion,0,Attack,C,1,0,0,
2344,as i said earlier experience demonstrates that it matters a great deal to an investigation whether or not that which is being investigated occurred via agency involvement or by nature operating freely,we dont know but we do know a designer wasnt involved,0,Attack,C,1,0,0,
1810,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,There is only one party in this country that can guarantee the people in this country will get a referendum on the EU and that is the Conservative Party.,2,No Relation,C,0,0,1,
2182,UKIP's proposals on membership in the EU and migrants are at best purely demagogic: they do not take into account facts and more general issues.,It comes as William Hague ruled out an electoral pact with UKIP.,2,No Relation,C,0,1,0,
2803,agreed that religious belief should not necessarily compel the rejection of wellestablished results from welldeveloped scientific fields,tjopen debate is all we are asking for,0,Attack,C,0,0,1,
3082,well once you accept the existence of an all powerful deity then anything is possible,aig decries scientists for making unproven assumptions while making many of their own,1,Support,C,0,1,0,
2821,that in no way describes the current theories about how life began,so would you like to give a better explanation on what current ool theories exist this is definitely a subject in origins debate that interests me most,0,Attack,C,1,0,0,
381,It's a protest vote because (most) people know that UKIP will never net in power.,It may actually tuen out to be a close-fought contest,0,Attack,C,1,0,0,
3690,you can get any other tablet for much less that has the same features ,one may argue that there are enough apple only apps justify the apple price,0,Attack,C,0,0,1,
2545,im not a cell expert either and understanding what behe wrote in his argument doesnt require it because he didnt say anything except cellular machinery is complex therefore it must be designed,but dont try to lead me astayi wanted to try and lead to the truth from being astrayactually,0,Attack,C,0,0,1,
459,I'm no fan of UKIP but well done to them for initiating a much needed shake up of British politics.,Voters have often struggled to see what relevance a party that campaigns for Britain's exit from the European Union has to their neighbourhood.,0,Attack,C,1,0,0,
3093,scientific evidence do you need i mean weve got writing from before  years ago evidence of mankinds making things over  years old,speaking as a nonchristian this argument that the days of creation could not be allegorical simply because the author used an ordinal and the phrase evening and morning is juvenile and unconvincing,1,Support,C,1,0,0,
3967,animal kingdom is better than the town and winters bonei have just seen animal kingdom and wow what an awesome movie it was,animal kingdom is easily the best film ive seen this year and i see anything worth seeing and certainly one of my personal favourites,1,Support,C,0,1,0,
288,"UKIP are a two trick pony, Europe and immigration that's it.",Conservative MEP Daniel Hannan said the Tories and UKIP should start having conversations and stop calling each other names.,2,No Relation,C,1,0,0,
3012,but how does the bible self authenticate the verses about four rivers coming out of eden it doesntyou must be joking,youre missing the point about the four rivers,0,Attack,C,1,0,0,
424,"I don't believe Farage is a racist and I don't believe the UKIP policies are racist, but I do think they will be the party that attracts most support from racists.","But the MP resigned his seat after pleading guilty to falsely claiming Â£14,000 in parliamentary expenses.",2,No Relation,C,0,0,1,
2845,jimfinally i just want to say that it appears to me that statements made against id and their proponents  made by others not you  regarding id has been so emotionally charged it makes me feel their judgment is affected,or that evolution is a process involving randomness and natural selection,1,Support,C,0,0,1,
811,Hopefully we will see our first UKIP MP before the general elections next year.,Taking on all those deliveries made an enormous difference to our ability to deliver a strong campaign.,2,No Relation,C,0,0,1,
1604,"The ratio of nutters in UKIP is far higher than in other parties, especially so since they seem determined to take all the Tories' fruitcakes off them.",He said UKIP was clearly taking a very right wing position which pandered to an obvious anti-Europeanism.,1,Support,C,0,1,0,
336,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"Diane James, who came second - 1,771 votes behind the Lib Dem winner - said there were no ongoing discussions in her party, and said it was the media that is pushing this.",2,No Relation,C,0,0,1,
2327,naming two well known id proponents does not a citation make to support pvms twisted version of id arguments,seems highlander was somewhat quick in his response as i am more than willing to support my claims,0,Attack,C,0,0,1,
435,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.","In 2010, the Conservatives came second in Eastleigh and now need a 3.6% swing to win.",2,No Relation,C,0,0,1,
3176,she said shes never seen an ape evolve into a human,i find it immensely amusing when christians require proof before theyll believe in something,1,Support,C,0,0,1,
79,"I and many others will be voting UKIP not because of a handful of people that have said stupid things, it will be because I identify and agree with their overarching principles.",Like all local election results these will be endlessly interpreted by the pundits.,2,No Relation,C,0,0,1,
1888,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.",For Nigel Farage convincing his fiercest critics among UKIP's members and its estranged onetime supporters that he remains the right man to lead the party may be difficult.,1,Support,C,0,1,0,
1047,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".",There's more to UKIP than our policy of wanting to withdraw from the European Union and we will show that.,0,Attack,C,1,0,0,
905,"If you want an insight into just how mad and bad UKIP are, go and read what their members, candidates and supporters write on the Telegraph.","He also said it should be predominantly about people who have a chance of being PM, a category which he said did not include Mr Farage.",2,No Relation,C,0,0,1,
871,"The core of UKIP seem pretty much right wing, so you can expect those polices to be similar to the current conservative ones which will drive the left leaning voters away in droves. ","Once again, they lost their deposit, narrowly failing to secure five percent of the vote.",2,No Relation,C,0,1,0,
1417,UKIP are not rabid racist and not another incarnation of the BNP.,It shows how weak David Cameron has become and is yet another sign that Cameron's Tories are completely divided over Europe.,2,No Relation,C,0,0,1,
1476,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"With Tory MPs anxious about the march of UKIP and immigration high on voters' list of concerns, many believe that kite has been crafted in Downing Street.",2,No Relation,C,1,0,0,
3026,i would like your oppinion of my remarks    httpwww,obviously you havent done much reading on the aig website,0,Attack,C,1,0,0,
2953,in  when questioned by clarence darrow william jennings bryan stood by the bible,creationist want god to be both all powerful and outside the physical forces he supposedly created,1,Support,C,1,0,0,
1387,"Marketing UKIP as ""the people's army"" is a bitter irony.","It's early days, but there is talk here of UKIP coming second and the Conservatives slipping to third, our correspondent added.",2,No Relation,C,1,0,0,
2471, and this site says it better than i could,should we just reject the bigbang as being unscientific since it would require a supernatural cause according to the nd premise you list is the best you can really come up with is who designed the designer,1,Support,C,1,0,0,
3278,evolution has actually never been observed,your definition of faith is atheistic it actually denotes the essence of the term foolish,1,Support,C,1,0,0,
2757,bowman arguesthe board members werent even aware of the wedge document a dated ten years internal document of di and neither relevant to dover v kitzmiller nor to the id hypothesis,ids designer wink wink is just an evolved concept just like creationist became cdesign proponentist to design proponent,0,Attack,C,0,1,0,
346,"Labour should be running scared of UKIP, now the working class are starting to realise that Labour is for middle class socialists and the public sector.",More than 80 Tory MPs rebelled earlier this year in demanding a referendum.,2,No Relation,C,0,0,1,
2511,behe claims that that is not the sort of process one needs to build complex molecular systems,i dont follow dr,0,Attack,C,0,0,1,
2857,couldnt atheism be the main reason people have come to embrace a certain type of evolution and object to id the emotions so commonly seen in the rejection of id support this,id may assert but as a science their contributions remain largely with content,0,Attack,C,1,0,0,
761,"If UKIP have a good general election and manage to take a few seats then that can only benefit Labour, because all of the seats that UKIP can possibly, conceivably win - well they are all Tory seats.","The Times newspaper reported that Conservative Party officials have already been dispatched to the seat to lay the groundwork for their campaign, with fear of UKIP snatching the seat taking hold.",1,Support,C,0,1,0,
2536,the physical reality to which behe so proudly points is a stylized cartoon of reality,design is recognized in the purposeful arrangement of parts storms  tornadoes hurricanes etc,1,Support,C,1,0,0,
510,"If UKIP have a good general election and manage to take a few seats then that can only benefit Labour, because all of the seats that UKIP can possibly, conceivably win - well they are all Tory seats.",It should be clear Cameron territory.,2,No Relation,C,0,1,0,
287,"My observation is that UKIP often are reluctant to directly answer any questions of substance, which can be accounted for by the fact that they really have no policies.",Andrew Neil asked the MEP if last week's local election results had changed government plans for legislation.,2,No Relation,C,0,0,1,
611,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.","Then, another hour on, it was announced that Mr Patel would be standing after all, as the ballot papers had already been printed and the deadline for alterations had passed.",2,No Relation,C,0,0,1,
1684,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,"But it is also one which means people often dismiss it as a single issue party, unlikely to become a force in Westminster politics.",0,Attack,C,1,0,0,
2687,pandasthumb also explored these accusations    httpwww,the question who designed the designer is outside the scope of the scientific theory of id and is thus a philosophical or theological question that can only be addressed via philosophy or theology,1,Support,C,0,0,1,
2022,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.","Mr Farage will tell members at the conference in London that, by the 2015 general election, UKIP will overtake the Lib Dems in terms of its support base.",1,Support,C,0,1,0,
2056,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,"On Labour's opposition to benefit cuts being rolled out as part of the deficit reduction programme, Mr Cameron is expected to say they are patronising people, patting them on the head and putting a benefit cheque in their hands.",2,No Relation,C,0,0,1,
897,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.",There's more to UKIP than our policy of wanting to withdraw from the European Union and we will show that.,0,Attack,C,1,0,0,
1825,UKIP is an opportunistic party that exploits the unpopular European Union for political gain.,UKIP leader Nigel Farage said any members proven to have extreme right wing views would be expelled.,2,No Relation,C,0,0,1,
2492,so your argument is by pushing scientists to find more junk dna it is in fact useless to the organism vestigial limbs my tailbone does nothing and has no purpose and i could have it removed with no damage to my functioning and other disproofs of intelligent design id serves the purpose of annoying scientists into progresscouldnt you just advance the cause of science by doing experiments and recording data,unfortunately dr,1,Support,C,0,0,1,
2029,UKIP do have more than Nigel Farage able to deal with media interviews.,He held positions in the governments of Margaret Thatcher and John Major before becoming treasurer in 2003.,2,No Relation,C,0,0,1,
3196,fact shmakt,yes everyone evolves as everyone endures mutations,0,Attack,C,0,1,0,
3761,the nexus  has everything fast processor big screen and the latest version of android,indeed i think is the better one and cheaper as well ,1,Support,C,0,1,0,
3837,We should fear the power of government over the internet,Internet regulation is necessary to ensure a safe internet,0,Attack,C,1,0,0,
255,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","UKIP, which calls for withdrawal from the European Union and greater restrictions on immigration, has enjoyed much-improved opinion poll ratings in recent months and is expected to gain seats at next year's European Parliament elections.",0,Attack,C,0,1,0,
3610,i thought the idea of starting threads on a topic was to start a discussion on that matter,yes that is logical,1,Support,C,0,1,0,
480,Many racists and especially xenophobes find the UKIP message appealing.,"This whole analysis that the UKIP vote purely damages the Conservatives' chances simply isn't true, he said.",2,No Relation,C,0,0,1,
3579,to travel along the logic of the singularity expanding it is obvious that the singularity is what we have today,yes in a way we are in the same thing that existed way back then it has just expanded since then so its much bigger now,1,Support,C,0,1,0,
448,Plenty of survey's have shown UKIP to be the most hated of the main parties.,"UKIP, which campaigns for the UK to leave the EU, is demanding a referendum on Britain's membership.",2,No Relation,C,0,0,1,
851,UKIP are in with the City as much as the other three and I don't like the way they are whipping people up into a frenzy.,Legislation in 1999 ended the link between holding a hereditary peerage and being a member of the Lords.,2,No Relation,C,0,0,1,
730,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,"We started with TV debates that were easy to agree, because they were quite controlled, Mr Cameron said.",2,No Relation,C,0,0,1,
150,The more the 'mainstream' parties smear and lie about UKIP the more their support rises.,Journalists were not the only people who made the former Conservative peer's election an uncomfortable experience.,2,No Relation,C,0,0,1,
3320, i do not believe that we evolved from monkeys or any other animal i believe that god created us in his own image, it is very wrong we didnt evolve from apes,1,Support,C,0,1,0,
2009,UKIP are blatantly disregarding the possibility of man made climate change.,"Mr Farage was challenged on a number of issues - including the party's attitude towards climate change, maternity leave and small businesses, diversity in the party and the European Union.",1,Support,C,0,1,0,
1547,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",One stall is fronted by Marta Andreasen - a sitting UKIP MEP - who has called for the leader Nigel Farage to resign.,0,Attack,C,1,0,0,
1406,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,"She brings a wealth of experience - and a dedication to fight for what's best for the British people in Europe, he said.",2,No Relation,C,0,1,0,
