orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance,relevance human labeled
545,"UKIP are just trying to stir up fear, using peoples fears and prejudice to gain votes so that they can get their snouts into the trough.","We can only stir it up because it is already there, red hot and seething against us.",0,Attack,C,0,1,0,,
3412, this sounds like religious faith speaking, evolution is one of the most strongly supported theories in all of science,1,Support,C,1,0,0,,
2003,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","In their leaflets, UKIP says that 29 million Bulgarian and Romanians will have the right to live, work and draw benefits in the UK and while many will be fine, hard-working people, suggests the country may struggle to cope with another influx of people needing jobs, housing schools, hospitals and benefits.",2,No Relation,C,0,0,1,,
764,"I agree with UKIP on the EU, but the rest of their policies are dangerous right wing bile.",Both will hope to appeal to a taste for something different and the anti-politics mood.,2,No Relation,C,0,0,1,,
1960,"I would say it's the anti-ukip brigade who have no substance to their argument (or facts), they simply shout ""racist"" with nothing to substantiate this slur, or become crude and insulting.","All [the prime minister's] doing is trying to curry favour, he continued.",2,No Relation,C,0,0,1,,
3308, first this topic has been on the site at least  times even as recently as a week or so ago and you should run a search before relaunching the same tired junk, look there is no proof that god or any thing in the bible existed where as there is proof to suggest that we are related to monkeys as we have the same arm structure and the same bioorganisms,1,Support,C,0,0,1,,
2557,hasnt anybody here read a molecular cell biology textbook the machinery of the cell is a rube goldberg apparatus,and minimize the ad hominems and iders will listen,1,Support,C,0,0,1,,
1514,"The success of UKIP is based more or less on this single factor, or perhaps this and the fact there is no working class voice amongst mainstream parties.",And the chancellor also comes under renewed pressure to scrap higher rate tax relief for people paying into a pension.,2,No Relation,C,0,0,1,,
1640,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.",UKIP say their message is cutting through regularly.,0,Attack,C,0,0,1,,
3600,if i can find the time is anyone here interested in debating the virgin birth in the debate section i would debate it didnt happen,actually hank i agree with you i do not believe it happened either i am curious to hear your opinion on the matter,1,Support,C,0,1,0,,
1253,The only reason we are even having a sensible debate about Europe are UKIP.,"The by-election was triggered by the death of Labour MP Paul Goggins, who had represented constituents from 1997.",2,No Relation,C,0,0,1,,
2863,but its more than we dont understand thus designed,i am fast drawing to the conclusion that this discussion will never end,0,Attack,C,0,0,1,,
1288,The only reason we are even having a sensible debate about Europe are UKIP.,"The whole political scene is changing; it's changing because of the strength of UKIP, and I'm pleased about that.",1,Support,C,0,1,0,,
3920,We should negotiate with terrorists,Even if negotiation with one group is successful others will take their place,0,Attack,C,1,0,0,,
52,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.","UKIP are probably a flash in the pan and they are a protest vote for disaffected voters who think Tories aren't right wing enough, Green activist Andrew Murray tells me.",1,Support,C,0,1,0,,
2531,for educating us about the immense scientific amount of information that seldomly gets disseminated when id proponents claim that x could not have evolved,remember nick matzke a few years ago he outlined based on an extensive study of the scientific literature and homology studies a plausible scenario for the evolution of the bacterial flagellum,1,Support,C,0,1,0,,
1394,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,Police and crime commissioners will be tasked with cutting crime and delivering an effective and efficient police service in their force area.,2,No Relation,C,0,0,1,,
2550,i think behe has made the case for obviousdesign within the cell and i dont think you will findanyone who could put it any more clear,ok whatever dude,0,Attack,C,1,0,0,,
1416,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,"I think you're a lovely guy, so cheerful and full of energy with an engaging smile.",2,No Relation,C,0,0,1,,
3604,aikido judo and karate wado ryu would constitute a good combination,some of these martial arts videos are remarkable,1,Support,C,0,0,1,,
1518,Plenty of survey's have shown UKIP to be the most hated of the main parties.,UKIP say their message is cutting through regularly.,0,Attack,C,0,0,1,,
1226,"It's true that UKIP dont have ideas to suit everyone, but at the moment they are heads above the pillocks at No 10 today.",And there are signs UKIP is starting to pick up the sort of protest votes that traditionally go to the Liberal Democrats - as well as benefiting from a slump in support for the British National Party.,1,Support,C,0,1,0,,
3511,they sneer down at anyone like me who does not agree with them instead of debating the facts evolutionists will often resort to attacking the intelligence or lack of it in their opponent,actually i do not sneer at you i laugh at you and i do not attack your intelligence but your knowledge,0,Attack,C,1,0,0,,
2834,the ncses response to id is that about  scientist dont believe in id and you shouldnt either,its not about believing in id many people have come to accept by faith the existence of a god but rather that scientists do not believe that id has much of anything to offer scientifically speaking,0,Attack,C,1,0,0,,
1788,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,Mr Farage has successfully broadened UKIP's appeal away from Europe.,0,Attack,C,1,0,0,,
3069,the earth is not billions of years old because that would mean your ancient holy book and everything you believe in would be wrongim sorry but this took serious cahones to write as a defense of your beliefs,all aig is showing is that the author of one part of the bible took the author of another part of the bible literally not that either one knew what they were talking about,1,Support,C,0,1,0,,
3082,well once you accept the existence of an all powerful deity then anything is possible,aig decries scientists for making unproven assumptions while making many of their own,1,Support,C,0,0,1,,
1397,"Any of the ""working class"" who believe UKIP will represent them have not read a UKIP manifesto!",I think Labour will endeavour to manipulate the issue by offering a referendum and that will obviously cause the government to think how it responds.,2,No Relation,C,0,0,1,,
1073,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,UKIP's rise in national opinion polls and recent strong performances at Westminster by-elections have led some Tories to warn a split in the centre-right vote would make it easier for Labour to form the next government.,1,Support,C,0,1,0,,
3769,probably apple they keep making all the wrong marketing moves,it also seems to get harder and harder for them to innovate,1,Support,C,0,1,0,,
1753,"UKIP must get used to the idea of being widely criticised for their bullshit just as other parties always have and I find them racist, sexist, homophobic, embarrassing, unpleasant, fake, ill-prepared, trivial, incompetent, barely organised and dull.","The responsibility of politicians in this situation when people are getting anxious is to try to reassure them and give the facts, not panic and resort to populist measures that do harm.",1,Support,C,0,1,0,,
2554,i asked the questions to give mr behe a hint about how to formulate a proper argument,i was using your rhetorical question to attempt to get a discussion going,1,Support,C,0,1,0,,
592,"The sooner we are out of the EU, the sooner we can start making this country great again.",Britain needs to be free to set its own trading relationships with the rest of the world.,1,Support,C,0,1,0,,
2840,when i read casey luskins article he made some very good points, it seems to me that luskin is being more scientific in that he talks about a method for testing idthats ironic because luskin presents no testable id,0,Attack,C,1,0,0,,
2368,ask yourself this if the universe is expanding what happens when that expansion ceases my answer is that it cant be random,pvm those are merely my opinions,0,Attack,C,0,0,1,,
3807,We should grant politicians immunity from prosecution,Giving politicians immunity from prosecution allows them to focus on performing their duties,1,Support,C,0,1,0,,
1091,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"UKIP is still a party driven by a fundamental desire to get Britain out of the EU, and it's Conservatives, or at least Conservative leaners, who are the bulk of its supporters.",1,Support,C,0,1,0,,
3533,i think the bible is a great book its teachings are great but so are just about every other religion,oh really so blowing yourself and a bunch of other innocent people up in the name of allah is a great teaching,0,Attack,C,1,0,0,,
3535,i would never hurt a child i would much prefer to torture gun owners,so now you are freely and willingly admitting that youd take pleasure in inflicting pain and suffering on innocent people who have never done anything to you,0,Attack,C,1,0,0,,
3873,We should use torture to obtain information from suspected terrorists,In the event of an imminent attack it is only reasonable to use force to find information,1,Support,C,0,1,0,,
1347,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,I think it will be very hard for him to sit down at the Cabinet table.,2,No Relation,C,0,0,1,,
1997,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,C,0,1,0,,
2789,but they do,how do public schools support hate of   religion  ,0,Attack,C,1,0,0,,
3690,you can get any other tablet for much less that has the same features ,one may argue that there are enough apple only apps justify the apple price,0,Attack,C,1,0,0,,
3284,a theory as the word is used by scientists is a detailed description of some aspect of the universes workings that is based on longcontinued observation and where possible experiment that is the result of careful reasoning from those oservations and experiments and that has survived the critical studies of scientists generally,evolution does not neccasarilly contradict intellegent design,0,Attack,C,0,0,1,,
3178,i agree totally with what you said cerin,the theory behind evolution is not that an organism evolves during its lifetime but that the species evolves over thousands if not millions of years or generations,0,Attack,C,0,0,1,,
829,"UKIP advocates for the UK leaving the European Union which would be a bad idea – but they are trying to leverage on the british people’s need to belong and pride to be british, which further sparks their anti-foreigner standpoint.",Many of its early backers might have concluded at that point - job done.,2,No Relation,C,0,0,1,,
2365,i recently read that after careful study the backwards wiring is essential,if you are going to comment on something in   science   you need to back it up with actual data,0,Attack,C,1,0,0,,
3035,i do not believe in science,all this is hard to understand,0,Attack,C,0,0,1,,
2171,"Marketing UKIP as ""the people's army"" is a bitter irony.","Deputy Prime Minister Nick Clegg, whose Liberal Democrats oppose a referendum, said leaving altogether would make us less safe because we co-operate in the European Union to go after criminal gangs that cross borders.",2,No Relation,C,0,0,1,,
827,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ",He promised that his party would sing Mr Lynam's humorous version of Send in the Clowns at its South East conference on 8 June.,2,No Relation,C,0,0,1,,
2123,It's a protest vote because (most) people know that UKIP will never net in power.,"He said it was proof that UKIP is no longer just a protest party and is broadening its appeal across the country, not just the south of England.",0,Attack,C,1,0,0,,
2967,today july nd  the best solar eclipse of the century took place from india to japan,this is open your interpretation of the bible,0,Attack,C,0,0,1,,
476,Plenty of survey's have shown UKIP to be the most hated of the main parties.,"At the final tour stop, in Tunbridge Wells, Kent, he told supporters in the town centre UKIP was drawing support from across the political spectrum, not just disaffected Tory voters as the media assumed.",0,Attack,C,1,0,0,,
733,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ",The safest way to protect Britain's interests is to vote Conservative.,0,Attack,C,0,0,1,,
3669,too thin it will not be very durable,but the used material is strong so two centimeter seems to be a good choice,0,Attack,C,1,0,0,,
87,Support for UKIP is just growing because people are sick of the Tories and want to register protest.,Nigel Farage will tell activists at their spring conference later that the party has an appeal beyond disaffected Conservative voters.,0,Attack,C,1,0,0,,
3767,i have to go for apple it did introduce the iphone the applications market and mobile social networking,i agree apple has also been voted as the worlds number one brand,1,Support,C,0,1,0,,
1818,"UKIP do not bear scrutiny either as a coherent policy offer or a group of potential ministers , they are an insurgent party of protest with one message.",There are signs UKIP is starting to pick up the sort of protest votes that traditionally go to the Liberal Democrats - as well as benefiting from a slump in support for the British National Party.,1,Support,C,0,1,0,,
944,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.","He pointed to the example of Norway, which has invested North Sea oil revenues in a sovereign wealth fund for decades, as to how the UK should maximise the benefits of shale gas.",2,No Relation,C,1,0,0,,
506,Many racists and especially xenophobes find the UKIP message appealing.,He organised a trip to a Leeds mosque for party leader Nigel Farage and canvassed with UKIP candidate Jane Collins during the 2012 Rotherham by-election.,2,No Relation,C,1,0,0,,
1724,UKIP is a vessel through which a protest is being delivered. ,"He said it was proof that UKIP is no longer just a protest party and is broadening its appeal across the country, not just the south of England.",0,Attack,C,1,0,0,,
2824,where did i say thatit was livvy that originally said it,caseylate last night i posted my final rebuttals to the ncse on opposingviews,1,Support,C,0,0,1,,
1734,"UKIP doesn't understand that young people are, by and large, progressive.",But UKIP claims to be winning support among younger voters and students.,0,Attack,C,1,0,0,,
2114,"UKIP is a not a real party, with a clear global ideology and vision addressing all aspects of society: it is focusing on a handful of issues (all centered around membership in the EU and migrants), mostly ignoring global financial issues, health, education, security etc.",Mr Farage has successfully broadened UKIP's appeal away from Europe.,0,Attack,C,1,0,0,,
84,"I don't see UKIP as being far right, they're just further right than the rest who have congregated arund the middle ground.","The Conservatives and Labour were contesting most local election seats, with 2,263 and 2,168 candidates respectively.",2,No Relation,C,0,0,1,,
189,Many racists and especially xenophobes find the UKIP message appealing.,"UKIP said Bhutto, 35, had recently resigned his party membership.",2,No Relation,C,0,0,1,,
3089,using logic to apply consistent artistry to the mass of creation we may assert the existence of the artist almighty god  if we exercise faith toward god by believing that he exists in the very manner that he says that he does then we may logically apply his consistent character including his artistic signature in creation to all things that god the artist creates,your argument breaks down if your audience rejects the notion that adam was created ex nihilo with the appearance of age,0,Attack,C,1,0,0,,
24,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,She said she was absolutely ecstatic and the UKIP's performance showed that the coalition government was taking the country in the wrong direction.,1,Support,C,0,1,0,,
703,"I and many others will be voting UKIP not because of a handful of people that have said stupid things, it will be because I identify and agree with their overarching principles.",Shadow minister Diane Abbott does not see UKIP as a real threat at the next election.,0,Attack,C,0,0,1,,
634,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"When initially questioned over his comments, Mr Bloom told BBC News it would be absurd and ridiculous to label UKIP racist.",2,No Relation,C,0,0,1,,
3017,some foolish men declare that a creator made the world,what is it with people like you  was the bible the first book you read and then you quit reading anything else can you defend your position without reference to the bible do you have any evidence yes evidence from another source that shows the bible is the word of god and not just a collection of books selected by the vatican to support a particular viewpoint why do you find it easier to believe in some all powerful supernatural creator that is eternal than a natural universe that is eternal is it possible to prove without reference to your book that god exists or does not exist  probably not,0,Attack,C,0,1,0,,
2779,as you have been told already what phil says is irrelevant to id,i guess this means that what id proponents say about id is irrelevant even though said proponents are the ones who started idfascinating indeed,0,Attack,C,1,0,0,,
1668,UKIP is leveraging on the frustration of a certain stratum of society (white working class and male) in order to gain power.,"It is not just about UKIP it's that the British people are as interested and concerned about Europe, as they are about the economy, as they are about immigration.",0,Attack,C,1,0,0,,
381,It's a protest vote because (most) people know that UKIP will never net in power.,It may actually tuen out to be a close-fought contest,0,Attack,C,1,0,0,,
678,Plenty of survey's have shown UKIP to be the most hated of the main parties.,She added that there were clear marginal seats where her party would be a driving force and a candidate could take that vote and ultimately be an MP representing UKIP in the House of Commons.,2,No Relation,C,1,0,0,,
115,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",Nigel Farage seems to be on remarably good form these days.,1,Support,C,0,1,0,,
3248,the existence of the universe and life itself is considered mathematically impossibleim curious who other than yourself considers this to be the case,id doesnt undermine evolution,1,Support,C,0,0,1,,
895,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,"But, at the 2010 general election, support dwindled to 3.1% and UKIP did not win a Westminster seat.",1,Support,C,0,1,0,,
808,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"Party officials are hoping for wins in the two mayoral contests that were also being held on Thursday, in Doncaster and North Tyneside, but there is talk of Labour seeing their majority reduced in South Shields.",2,No Relation,C,0,0,1,,
70,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"This is said to have enraged Mr Nattrass, who reportedly changed his mind.",2,No Relation,C,0,0,1,,
3898,The International Criminal Court should be recognised,It may be in the best interests of victims and their state for war criminals not to be brought to trial,0,Attack,C,1,0,0,,
192,"Any of the ""working class"" who believe UKIP will represent them have not read a UKIP manifesto!","But it caused tensions in the Tory ranks, with Mr Cameron accused of being out of touch with his grassroots.",0,Attack,C,0,0,1,,
2155,UKIP getting a large chunk of the vote in the EU elections sends a message to Europe that they cannot take the UK membership for granted.,He responded by describing the criticism as laughable nonsense.,2,No Relation,C,0,0,1,,
471,"In UKIP, we have a new political force which looks likely to poll very well in a national election.",But Simon Hughes said Mr Clegg was hugely qualified for the job.,2,No Relation,C,0,0,1,,
4049,i turned this movie off halfway through because i was bored out of my skull then i come here and its got a high rating granted its got a good storyline good acting nice cinematography but somehow still managed to bore me to tears,have to agree brian theres a whole half hour of boring as he goes across the expanse of the desert that could be edited out,1,Support,C,0,1,0,,
3577,see here you have seperated mind spirit soul the bible did not do this unless zechariah is being misinterpreted it basically said in your interpretation that the spirit and the soul are the same thing,yes it is very hard even for theologians to explain,1,Support,C,0,1,0,,
3234,to each their own as a personal belief i have nothing against those that subscribe to creationism but feel strongly that it does not belong in schools,life consist of nothing but creations,0,Attack,C,1,0,0,,
1665,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,Labour accused the PM of trying to ditch the TV debates simply because he is too scared to defend his record.,2,No Relation,C,0,0,1,,
3847,The voting age should be lowered to sixteen years,There needs to be a cut off,0,Attack,C,0,0,1,,
2500,it is also possible to detect design by reading what other experts say about socalled experts,michael behe may be best known for his book darwins black box and to a lesser extent its sequel the edge of evolution,1,Support,C,0,0,1,,
385,"The sooner we are out of the EU, the sooner we can start making this country great again.","All it convinces me of is we need to redouble our efforts to reach out to every part of the country, including areas where Labour has traditionally not been strong.",2,No Relation,C,0,0,1,,
1443,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.","He also suggested that his party might get its first seats in the UK Parliament at the general election in 2015, and argued it was not just taking votes from the right wing of British politics.",0,Attack,C,0,0,1,,
2856,which i argue is the main reason people have come to embrace id and object to sciencecouldnt atheism be the main reason people have come to embrace a certain type of evolution and object to id  the emotions so commonly seen in the rejection of id support this,couldnt atheism be the main reason people have come to embrace a certain type of evolution and object to id the emotions so commonly seen in the rejection of id support this,0,Attack,C,0,1,0,,
756,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,Mr Farage said the Commission was completely out of touch with the public after it called for a 4.9% increase in its spending next year.,2,No Relation,C,0,0,1,,
1879,The Ukip is only an effect of years and years of fake politics and a lot of radical chic talking nonsense through editorials.,He held positions in the governments of Margaret Thatcher and John Major before becoming treasurer in 2003.,2,No Relation,C,0,0,1,,
1008,If the other parties do tackle the issues of EU and immigration I'll be more than happy to see UKIP disappear.,"It is doing the country serious damage because there are large numbers of potential investors in the UK who would bring employment here, who are being warned off because of the uncertainty all of this is creating.",0,Attack,C,0,0,1,,
1081,"Any of the ""working class"" who believe UKIP will represent them have not read a UKIP manifesto!",For Number 10 to say that the vice-chairman of the Conservative Party doesn't speak for the Conservatives is ridiculous.,2,No Relation,C,0,0,1,,
2878,i happened to drop by the discoverys institutes website which claims to be interested in improving the accuracy in reporting and read an interesting blurb titled ncse promotes shrill editorial suggesting students be forced to consider the possibility that there is no god,so i decided to check out the actual articles in question and much to my dismay i came to realize that this seemed to be a blatant quote out of context,0,Attack,C,1,0,0,,
2256,UKIP want to get us out of the EU to make the British people much worse off then they already are.,"He also warned that if a proposed referendum led to the UK leaving the EU, there would be dire consequences for the country's global influence.",1,Support,C,0,1,0,,
1201,The reason why UKIP has gained so many votes is because the main parties refuse to deal with immigration and the EU.,The by-election was caused by the conviction of former Labour MP Eric Illsley for dishonestly claiming parliamentary expenses.,2,No Relation,C,0,0,1,,
2918,teachers have no freedom to misinform and miseducate students,purelabor claims that there is no proof for either side,0,Attack,C,0,0,1,,
1493,UKIP are the only party willing to have a sensible open debate on the key issues affecting the country. ,"The Conservative leader has suggested staging debates over a longer period, not just during the five-week campaign.",2,No Relation,C,1,0,0,,
2011,"UKIPs main issue has always been the EU, immigration has just been the bit that highlights what a failure the project has been.",He said his views were nothing to do with UKIP and were expressed before he became involved with the party.,2,No Relation,C,0,0,1,,
3195,well personally my second cousin by marriage on my mothers side descends from the archea branch but my bosses boss is an arachnid,fact shmakt,1,Support,C,1,0,0,,
1101,"I don't see UKIP as being far right, they're just further right than the rest who have congregated arund the middle ground.",Early results show many voters seem to be turning away from the three main political parties and flocking to UKIP and the Greens.,1,Support,C,0,0,1,,
2954,creationist want god to be both all powerful and outside the physical forces he supposedly created,genesis is very clear that the evening and the morning were the first day,0,Attack,C,0,0,1,,
3172,first of all there have been writings in hebrew ,theres no point arguing against evolution when you dont understand it in the first place,0,Attack,C,0,0,1,,
570,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"Party figures point out that where the party has a substantial local presence, they perform much better.",2,No Relation,C,1,0,0,,
1093,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,"According to the Daily Telegraph, Mr Farage suggested to Mr Murdoch at the meal that he would form an electoral pact with the Conservatives if David Cameron stood down as leader.",2,No Relation,C,0,0,1,,
1525,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"He said his party had fundamentally changed the national debate on Europe, immigration and education.",1,Support,C,0,0,1,,
2943,werent covered under mosaic   law  ,i recall somewhere in genesis when   god   banished and marked cain some sort of reference to other people being alive other than just the first family ie adamevecain and abel and that the only reason that he would have marked abel was to protect him but protect him from whom if they are indeed the only other people so that logically leads to the assumption that there were other people living along side the first family,1,Support,C,0,0,1,,
254,"If UKIP have a good general election and manage to take a few seats then that can only benefit Labour, because all of the seats that UKIP can possibly, conceivably win - well they are all Tory seats.","I have absolutely no sympathy for the rent-a-mob protesters, the Swampies and the Occupy Movement and the anti-capitalists and eco-freaks who have sought to hijack the Balcombe protest, he said to cheers from supporters.",2,No Relation,C,0,0,1,,
3087,but what have ancient scriptures ultimately proven,include the transmission of the biblical text,1,Support,C,0,0,1,,
571,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.",I think we should really consider bringing forward the legislation in this parliament that would enable the referendum on EU membership.,0,Attack,C,0,0,1,,
1617,UKIP's sole aim at the general election is to get a smallish number of MPs elected but enough to hold the balance of power and do a deal with the Tories.,"David Cameron should consider a pact with UKIP, his elections adviser has said.",1,Support,C,0,1,0,,
3872,We should create a United Nations standing army,A United Nations standing army is unnecessary,0,Attack,C,1,0,0,,
479,The reason why UKIP has gained so many votes is because the main parties refuse to deal with immigration and the EU.,"He also suggested that UKIP might get its first seats in the UK Parliament at the general election in 2015, and argued it was not just taking votes from the right wing of British politics.",1,Support,C,0,0,1,,
1899,"UKIP is a party stronger for its diverse opinions and sometimes anarchic views; much better than the automatons in the Establishment parties, who just say what they think the public wants to hear, except when the mask slips.",UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,1,Support,C,0,1,0,,
828,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.",And 67% said they opposed protecting Britain's overseas aid budget.,2,No Relation,C,0,0,1,,
728,"On voting day, this week the vast majority of the British public will not vote for UKIP.","At the 2010 general election,  support dwindled to 3.1% and UKIP did not win a Westminster seat.",1,Support,C,0,1,0,,
3038,it has been translated for about six thousand years,it has been translated for about six thousand years,0,Attack,C,0,1,0,,
1715,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.","If, on the other hand, others would not accede to our requests for a rebalancing in the light of the response to the euro crisis, then we would recommend rejection and potential departure from the EU.",2,No Relation,C,0,1,0,,
3969,id also like to add that i really disliked the music in this film maybe to the point that it dropped it below the town all by itself,to each his own but i actually loved the music in animal kingdom i thought it really set the mood and i am trying to track down the soundtrack,0,Attack,C,1,0,0,,
1148,"Marketing UKIP as ""the people's army"" is a bitter irony.","In opposition, Mr Cameron promised to hold a referendum on the Lisbon Treaty amending the EU constitution but, once in power, said he was unable to do so because it had already been ratified.",2,No Relation,C,0,0,1,,
105,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,We cannot have any control over who comes to Britain while we are members of the EU.,0,Attack,C,0,0,1,,
765,For what its worth I think UKIP is a one trick pony and is unelectable in a general election.,"I put it to him that he was more of a figurehead now than a party leader, having mostly delegated the running of UKIP to others.",2,No Relation,C,0,0,1,,
1679,UKIP getting a large chunk of the vote in the EU elections sends a message to Europe that they cannot take the UK membership for granted.,"To be honest I have no idea which way the voters around the table will go and I'm not suggesting this as anything but anecdotal, but the political parties will be seeking to impress the likes of them and win their hearts.",2,No Relation,C,0,0,1,,
2842,in answering your questions i will try to keep on point,jim,0,Attack,C,0,0,1,,
719,"My observation is that UKIP often are reluctant to directly answer any questions of substance, which can be accounted for by the fact that they really have no policies.","Mr Farage has abjectly failed to develop coherent policies and is not leading the party on the course to victory, she said.",1,Support,C,0,1,0,,
218,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.","He said he did not believe the Tories had to start sounding like UKIP, who he dismissed as isolationists, in order to win the next election, saying the only way to win was to get on with the serious business of governing the country.",1,Support,C,0,1,0,,
258,A vote for UKIP is a vote to leave the EU and recover power over our national life.,"The pledge is for the end of the Parliament - we are only part way through, he said.",2,No Relation,C,0,0,1,,
2890,i changed my mind and felt somewhat angry when i realized just what those early drafts meantyou mean you accepted the attempt to reconcile the early drafts while ignoring the facts sadly you seem to have fallen victim of di propaganda,you mean you accepted the attempt to reconcile the early drafts while ignoring the facts sadly you seem to have fallen victim of di propaganda,0,Attack,C,0,1,0,,
2653,secrets of the genome january   by john c,the response by the discovery institute says that the methodology for detecting design which i discuss in my first opening statement is entirely empirical and scientific,1,Support,C,0,0,1,,
1106,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","The 2009 poll saw its total grow to 13 seats, pushing Labour into third place with 16% of the vote.",2,No Relation,C,0,0,1,,
10,"The country faces more than two big issues, which is where Ukip come apart at the seams in an incoherent bunch of right wing horse shit from whatever Think Tank came along at the time.","In a BBC interview, Lord Tebbit, an ally of former Prime Minister Margaret Thatcher, urged Mr Cameron to immediately put legislation in place to allow for a referendum and set a date for it.",2,No Relation,C,0,0,1,,
655,"It's true that UKIP dont have ideas to suit everyone, but at the moment they are heads above the pillocks at No 10 today.","Natalie Bennett spoke about party polices for the Green Belt, Trident, defence the and economy, with Andrew Neil on the Daily Politics while campaigning in the West Midlands.",2,No Relation,C,0,0,1,,
3671,limited range,that will change over time once there are more charging stations,0,Attack,C,1,0,0,,
3099,agreed  percent  this is my frustration with people who want to find every possible motive to discredit creationism they seem to want everyone to accept their viewpoints without question while they seemingly want to question and discredit anyone who does not see from their points of view,god created the universe therefore god created   science  ,0,Attack,C,0,0,1,,
1029,A vote for UKIP is a vote to leave the EU and recover power over our national life.,Lord Prescott pledged to be the champion of the people on policing matters in the region and has said tackling anti-social behaviour will be one of his key priorities.,2,No Relation,C,0,0,1,,
195,"In UKIP, we have a new political force which looks likely to poll very well in a national election.",But it has been criticised for relying too heavily on leader Nigel Farage to promote its policies.,0,Attack,C,0,0,1,,
2084,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,"UKIP had increased its vote by 50% in the general election and had many exciting plans for the future, he said, but it was time for a younger leader to show how liberating and enriching life would be outside the EU, saying he was confident one would emerge.",1,Support,C,0,1,0,,
2394,i read the entire article,first and foremost  how does an animal without an immune system survive to acquire one,0,Attack,C,0,0,1,,
566,Beyond leaving the EU and migration what ukip have no policies!,"And, alongside that central desire to get out of the European Union, the party is now pushing a broader range of ideas, from being anti-gay marriage to pro-grammar school.",0,Attack,C,1,0,0,,
2651,landonevolutionary science may have progressed but it has not explained the evolution of man or history,the eonic website claims erroneouslythe one thing darwinists dont want to find is such a nonrandom pattern anywhere,1,Support,C,0,0,1,,
395,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,"That, he said, would present a real challenge to Labour leader Ed Miliband to make it known where he stood.",2,No Relation,C,0,1,0,,
139,I'm no fan of UKIP but well done to them for initiating a much needed shake up of British politics.,"He told the BBC that UKIP, which wants Britain to leave the EU, was making its cause more mainstream among Labour and Tory MPs via its campaigning.",1,Support,C,0,1,0,,
3148,you skewed whatever argument you were wishing to present by quoting from the cathoic catechism,any sincere new testament bible studdent knows that there is only one one reliable and true book the bible,0,Attack,C,0,1,0,,
3935,We should force think tanks to reveal all of their sources for resource funding,People have a right to know where their information comes from,1,Support,C,0,1,0,,
2670,the whole point of bringing up the eye example is to demonstrate that id is an actual theory and not a simple example in which someone proclaims that something is too complex based on their own judgements,the whole point of bringing up the eye example is to demonstrate that id is an actual theory and not a simple example in which someone proclaims that something is too complex based on their own judgements,0,Attack,C,0,1,0,,
